102,,,Chinese,Old,93,4.25,0.99,,3.335,25,26,,"??? garbage can (23) 10, ??? garbage can (1)",,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,giraffe,American,Young,113,1.97,0.92,"d, f",0.000,100,100,,giraffe (113),,x,x,x,x,x,,x,x,x,x,x,
103,,,American,Old,103,2.91,1.45,g,0.000,100,100,,giraffe (103),,,,,,,,,,,,,
103,,,Chinese,Young,100,4.69,0.69,,0.000,100,100,,??? giraffe (100) ,,,,,,,,,,,,,
103,,,Chinese,Old,99,4.77,0.51,,0.305,96,97,,"??? giraffe (95), ?? giraffe (1)",,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,glass,American,Young,113,4.93,0.26,f,0.462,92,92,,glass (104),,,x,,,,,,x,x,,,
104,,,American,Old,103,4.93,0.35,,0.452,93,93,,glass (96),,,,,,,,,,,,,
104,,,Chinese,Young,100,5.00,0.00,,1.485,61,71,,"???? cup (61), ?? water cup (10)",,,,,,,,,,,,,
104,,,Chinese,Old,99,4.98,0.14,,2.030,42,68,,"???? cup (42), ?? water cup (23), ?? small cup (1), ?? cup (1)",,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,
105,a ,glasses,American,Young,113,4.29,0.97,"d, f",0.565,87,100,,"glasses (98), eyeglasses (15)",,,,x,,,,x,x,x,x,x,
105,,,American,Old,103,4.96,0.24,,1.006,64,99,,"glasses (66), eyeglasses (36)",,,,,,,,,,,,,
105,,,Chinese,Young,100,4.98,0.14,,0.161,98,98,,?? eyeglasses (98),,,,,,,,,,,,,
105,,,Chinese,Old,98,4.98,0.14,,0.082,99,99,,?? eyeglasses (97),,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,glove,American,Young,113,3.76,0.85,"d, f",0.201,97,97,,glove (110),,,x,x,,,,,x,x,,,
106,,,American,Old,103,4.43,0.87,g,0.158,98,98,,glove (101),,,,,,,,,,,,,
106,,,Chinese,Young,100,4.83,0.40,e,1.293,78,78,,?? glove (78),,,,,,,,,,,,,
106,,,Chinese,Old,100,4.95,0.26,,1.165,81,81,,?? glove (81),,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,goat,American,Young,110,2.04,0.90,"d, f",0.618,91,91,,goat (100),,,x,,x,,,,x,,x,,
107,,,American,Old,103,3.09,1.41,g,1.094,82,82,,goat (84),,,,,,,,,,,,,
107,,,Chinese,Young,100,4.64,0.69,,0.749,87,87,,?? goat (87),,,,,,,,,,,,,
107,,,Chinese,Old,99,4.70,0.76,,1.254,56,56,,?? goat (55),,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,gorilla,American,Young,113,2.08,0.99,"d, f",1.065,64,64,,gorilla (72),,x,x,x,x,x,,x,x,x,x,x,
108,,,American,Old,103,2.89,1.41,g,1.384,60,60,,gorilla (62),,,,,,,,,,,,,
108,,,Chinese,Young,100,4.45,0.81,,1.471,67,85,,"?? gorilla (67), ??? big gorilla (18)",,,,,,,,,,,,,
108,,,Chinese,Old,97,4.49,0.81,,2.278,54,66,,"?? gorilla (52), ??? big gorilla (11), ??? black gorilla (1)",,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,grapes,American,Young,113,3.91,0.81,"d, f",0.073,99,99,,grapes (112),,x,x,x,x,x,,x,x,x,x,x,
109,,,American,Old,103,4.45,0.79,g,0.191,96,96,,grapes (99),,,,,,,,,,,,,
109,,,Chinese,Young,100,4.88,0.50,e,0.082,97,97,,?? grapes (97),,,,,,,,,,,,,
109,,,Chinese,Old,95,4.72,0.77,,0.354,91,91,,?? grapes (86),,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,grasshopper,American,Young,113,2.88,0.94,"d, f",1.035,77,77,,grasshopper (87),,,x,x,,,,,x,x,,,
110,,,American,Old,102,3.48,1.26,g,0.887,86,86,,grasshopper (88),,,,,,,,,,,,,
110,,,Chinese,Young,100,4.52,0.70,,2.130,23,30,,"?? grasshopper (23) 10, ?? grasshopper (7)",,,,,,,,,,,,,
110,,,Chinese,Old,97,4.43,0.84,,2.223,19,26,,"?? grasshopper (18) 10, ?? grasshopper (7)",,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,guitar,American,Young,113,3.43,1.09,f,0.000,100,100,,guitar (113),,,,,x,,,,,,x,,
111,,,American,Old,103,3.62,1.20,g,0.654,86,86,,guitar (89),,,,,,,,,,,,,
111,,,Chinese,Young,100,4.76,0.67,e,0.355,95,95,,?? guitar (95),,,,,,,,,,,,,
111,,,Chinese,Old,98,4.44,0.87,,2.655,44,47,,"?? guitar (43), ??? guitar (2), ??? guitar (1)",,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,
112,a ,gun,American,Young,113,2.34,1.23,"d, f",0.436,93,93,,gun (105),,,,,,,,,,,,,
112,,,American,Old,103,3.18,1.49,g,1.914,50,57,,"gun (52), hand gun (7)",,,,,,,,,,,,,
112,,,Chinese,Young,100,4.66,0.81,,1.028,74,76,,"?? hand gun (74), ? gun (2)",,,,,,,,,,,,,
112,,,Chinese,Old,99,4.60,0.71,,0.870,87,91,,"?? hand gun (86), ? gun (2), ??? fire powder gun (1), ?? small gun (1)",,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,hair,American,Young,113,4.84,0.61,f,0.678,88,88,,hair (99),,,x,,,,,,x,,,,
113,,,American,Old,103,4.66,0.95,g,1.026,82,82,,hair (84),,,,,,,,,,,,,
113,,,Chinese,Young,100,4.26,1.23,e,1.160,72,72,,???? hair (72),,,,,,,,,,,,,
113,,,Chinese,Old,85,3.90,1.46,,2.872,38,38,,???? hair (32),,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,hammer,American,Young,113,3.24,1.02,"d, f",0.000,100,100,,hammer (113),,,x,,,,,,x,x,,x,
114,,,American,Old,101,4.25,0.98,g,0.140,98,98,,hammer (99),,,,,,,,,,,,,
114,,,Chinese,Young,100,4.59,0.79,,1.662,64,86,,"???? hammer (64), ?? hammer (12), ?? nail hammer (6), ?????? iron hammer (3), ?????? small hammer (1)",,,,,,,,,,,,,
114,,,Chinese,Old,96,4.73,0.53,,2.326,47,89,,"???? hammer (45), ?? hammer (25), ?? nail hammer (5), ?????? small hammer (5), ?????? iron hammer (3), ?? hand hammer (2)",,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,hand,American,Young,113,4.97,0.21,,0.146,98,98,,hand (111),,,x,,,,,,x,,,,
115,,,American,Old,103,4.97,0.30,,0.268,97,97,,hand (100),,,,,,,,,,,,,
115,,,Chinese,Young,100,4.98,0.14,,1.016,83,83,,? hand (83),,,,,,,,,,,,,
115,,,Chinese,Old,98,4.98,0.14,,1.457,66,66,,? hand (65),,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,hanger,American,Young,113,4.80,0.48,f,0.395,95,99,,"hanger (107), clothes hanger (1), cloth hanger (1), coat hanger (3)",,,,x,x,x,,x,x,x,x,x,
116,,,American,Old,103,4.86,0.44,,1.189,72,99,,"hanger (74), clothes hanger (13), coat hanger (15)",,,,,,,,,,,,,
116,,,Chinese,Young,100,4.99,0.00,e,0.638,90,96,,"??????????? hanger (90), ?????? clothes hanger (5), ?? clothes hanger (1)",,,,,,,,,,,,,
116,,,Chinese,Old,99,4.92,0.31,,1.276,81,89,,"??????????? hanger (80), ???????? clothes hanger (4), ??? clothes hanger (3), ?? clothes hanger (1)",,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,harp,American,Young,113,2.09,0.96,"d, f",0.153,93,93,,harp (105),,,x,x,,,,,x,x,,,
117,,,American,Old,103,3.16,1.40,g,0.079,99,99,,harp (102),,,,,,,,,,,,,
117,,,Chinese,Young,100,4.06,1.14,,1.286,73,73,,?? harp (73),,,,,,,,,,,,,
117,,,Chinese,Old,95,4.09,1.06,,2.049,61,62,,"?? harp (58), ?? harp (1)",,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"a, c",hat,American,Young,113,3.45,1.00,"d, f",0.449,94,94,,hat (106),,,,,,,,,,,x,,
118,,,American,Old,103,3.83,1.21,g,0.906,80,80,,hat (82),,,,,,,,,,,,,
118,,,Chinese,Young,100,4.69,0.60,e,1.663,62,88,,"???? hat (62), ?? gentlemen's hat (26)",,,,,,,,,,,,,
118,,,Chinese,Old,96,4.85,0.42,,1.138,63,97,,"?? gentlemen's hat (60), ???? hat (33)",,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,heart,American,Young,112,4.13,0.95,f,0.263,96,96,,heart (107),,,x,,,,,,x,x,,x,
119,,,American,Old,103,4.28,0.97,g,0.567,88,88,,heart (91),,,,,,,,,,,,,
119,,,Chinese,Young,100,4.85,0.54,e,2.265,39,72,,"? heart (39), ????? heart shape (28), ???? heart shape (2), ??? heart shape (2), ??? heart sign  (1)",,,,,,,,,,,,,
119,,,Chinese,Old,93,4.67,0.61,,1.665,72,82,,"? heart (67), ????? heart shape (9)",,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,helicopter,American,Young,113,2.64,1.04,"d, f",0.000,100,100,,helicopter (113),,x,x,x,x,x,,x,x,x,x,x,
120,,,American,Old,103,3.47,1.33,g,0.190,97,100,,"helicopter (100), copter (3)",,,,,,,,,,,,,
120,,,Chinese,Young,100,4.64,0.70,,0.242,97,97,,???????? helicopter (97),,,,,,,,,,,,,
120,,,Chinese,Old,96,4.78,0.53,,0.167,98,98,,???????? helicopter (94)   ,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,horse,American,Young,113,2.88,0.97,"d, f",0.000,100,100,,horse (113),,x,x,x,x,x,,x,x,x,x,x,
121,,,American,Old,103,3.67,1.26,g,0.000,100,100,,horse (103),,,,,,,,,,,,,
121,,,Chinese,Young,100,4.82,0.50,,0.194,97,97,,? horse (97),,,,,,,,,,,,,
121,,,Chinese,Old,99,4.76,0.54,,0.000,100,100,,? horse (99),,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"a, c",house,American,Young,113,4.85,0.50,d ,0.249,96,96,,house (109),,,x,,,,,,x,x,,,
122,,,American,Old,103,4.96,0.19,g,0.295,96,96,,house (99),,,,,,,,,,,,,
122,,,Chinese,Young,100,4.82,0.44,,1.233,5,5,,"?? small house (4) 10, ???? house (1)",,,,,,,,,,,,,
122,,,Chinese,Old,95,4.81,0.44,,1.976,5,5,,"???? house (4) 10, ?? small house (1)",,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,iron,American,Young,113,3.45,0.94,"d, f",0.073,99,99,,iron  (112),,,,x,,,,,,x,,,
123,,,American,Old,103,4.20,1.08,g,0.829,84,84,,iron  (87),,,,,,,,,,,,,
123,,,Chinese,Young,100,4.73,0.60,,1.119,63,63,,?? iron (63),,,,,,,,,,,,,
123,,,Chinese,Old,96,4.77,0.47,,1.562,50,51,,"?? iron (48), ??? iron (1)",,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,
124,c,ironing board,American,Young,113,3.23,1.00,"d, f",0.777,87,92,,"ironing board (98), iron board (6)",,,x,x,,,,,x,x,,,
124,,,American,Old,102,4.26,1.03,g,0.509,90,99,,"ironing board (92), iron board (9)",,,,,,,,,,,,,
124,,,Chinese,Young,100,4.42,0.91,,3.115,27,47,,"??? ironing board (27), ??????? ironing board (15), ??? ironing board (2), ??????? ironing board (1), ?? ironing board (1), ?? ironing board (1)",,,,,,,,,,,,,
124,,,Chinese,Old,98,4.59,0.74,,3.663,26,51,,"??????? ironing board (25), ??????? ironing board  (15), ??????? ironing table (3), ??? ironing table (3), ????? ironing board (2), ???? ironing chair (1), ?? ironing table (1)",,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,
125,a ,jacket,American,Young,111,4.29,0.81,f,1.803,50,50,,jacket (56),,,,x,,,,,,x,,,
125,,,American,Old,103,4.36,0.92,g,1.353,79,79,,jacket (81),,,,,,,,,,,,,
125,,,Chinese,Young,100,4.67,0.64,e,3.184,37,37,,?? top (37),,,,,,,,,,,,,
125,,,Chinese,Old,99,4.84,0.45,,3.025,45,46,,"?? top (45), ?? top (1)",,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,kangaroo,American,Young,113,1.87,0.94,"d, f",0.000,100,100,,kangaroo (113),,x,x,x,x,x,,x,x,x,x,x,
126,,,American,Old,103,2.85,1.42,g,0.158,98,98,,kangaroo (101),,,,,,,,,,,,,
126,,,Chinese,Young,100,4.66,0.73,,0.000,99,99,,?? kangaroo (99),,,,,,,,,,,,,
126,,,Chinese,Old,99,4.62,0.74,,0.325,96,97,,"?? kangaroo (95), ??? big kangaroo (1)",,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"a, b, c",kettle,American,Young,113,3.01,1.15,"d, f",2.095,33,63,,"kettle (37), tea kettle (34)",,,,,,,,,,,,,
127,,,American,Old,102,4.38,0.96,g,1.254,72,86,,"tea kettle (73), kettle (15)",,,,,,,,,,,,,
127,,,Chinese,Young,98,4.87,0.37,,1.689,15,34,,"? kettle  (15) 10, ?? teapot (9), ?????????? water kettle (6), ?? teapot (1), ?? big kettle (1), ??? steel kettle (1)",,,,,,,,,,,,,
127,,,Chinese,Old,100,4.91,0.29,,1.045,14,22,,"???? ???? ??? water kettle (14) 10, ? kettle (8)",,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,key,American,Young,113,4.96,0.21,,0.000,100,100,,key (113),,x,x,x,x,x,,x,x,x,x,x,
128,,,American,Old,103,4.96,0.24,,0.079,99,99,,key (102),,,,,,,,,,,,,
128,,,Chinese,Young,100,4.94,0.24,,0.557,87,87,,?? key (87),,,,,,,,,,,,,
128,,,Chinese,Old,99,4.89,0.35,,0.733,93,93,,?? key (92),,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,kite,American,Young,113,2.55,0.91,"d, f",0.000,100,100,,kite (113),,x,x,x,x,x,,x,x,x,x,x,
129,,,American,Old,103,3.31,1.36,g,0.000,100,100,,kite (103),,,,,,,,,,,,,
129,,,Chinese,Young,100,4.68,0.68,,0.166,95,95,,?? kite (95),,,,,,,,,,,,,
129,,,Chinese,Old,96,4.58,0.91,,0.259,93,93,,?? kite (89),,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,knife,American,Young,113,4.80,0.50,f,0.532,89,89,,knife (101),,,x,x,,,,,x,x,,,
130,,,American,Old,103,4.89,0.48,,0.909,82,82,,knife (84),,,,,,,,,,,,,
130,,,Chinese,Young,100,3.85,1.45,e,2.352,36,41,,"???? knife (36), ?? small knife (5)",,,,,,,,,,,,,
130,,,Chinese,Old,99,4.79,0.73,,2.439,38,57,,"???? knife (38), ?? small knife (18)",,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,ladder,American,Young,113,3.37,0.98,"d, f",0.073,99,99,,ladder (112),,x,x,x,x,x,,x,x,x,x,x,
131,,,American,Old,102,3.91,1.20,g,0.191,97,97,,ladder (99),,,,,,,,,,,,,
131,,,Chinese,Young,100,4.82,0.44,,0.355,95,95,,???? ladder (95),,,,,,,,,,,,,
131,,,Chinese,Old,99,4.78,0.53,,0.386,95,96,,"???? ladder (94), ?? ladder (1)",,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,
132,a,lamp,American,Young,113,4.64,0.57,d,0.128,98,98,,lamp (111),,,x,x,,,,x,x,x,x,x,
132,,,American,Old,103,4.87,0.52,,0.079,99,99,,lamp (102),,,,,,,,,,,,,
132,,,Chinese,Young,100,4.74,0.60,e,0.645,88,88,,?? desk lamp (88),,,,,,,,,,,,,
132,,,Chinese,Old,100,4.94,0.28,,0.622,92,93,,"?? deak lamp (92), ?? desk lamp (1)",,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,leaf,American,Young,113,4.64,0.61,f,0.473,91,91,,leaf/leaves (103),,,x,x,,,,,x,x,,,
133,,,American,Old,103,4.59,0.86,g,0.877,80,80,,leaf/leaves (82),,,,,,,,,,,,,
133,,,Chinese,Young,100,4.84,0.39,,1.822,35,65,,"?? leaf (35),  ??????? leaf (30)",,,,,,,,,,,,,
133,,,Chinese,Old,96,4.85,0.41,,1.826,48,59,,"?? leaf (46),  ??????? leaf (11)",,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,leg,American,Young,112,4.96,0.28,,0.349,96,96,,leg (107),,,x,,,,,,x,,,,
134,,,American,Old,103,4.94,0.31,,1.005,85,85,,leg (88),,,,,,,,,,,,,
134,,,Chinese,Young,100,4.94,0.24,,1.948,66,79,,"? leg (66), ?? human leg (7), ?? leg and foot (6)",,,,,,,,,,,,,
134,,,Chinese,Old,99,4.98,0.14,,3.209,38,64,,"? leg (38),  ?? leg and foot (16), ??? leg and foot (5), ?? human leg (2), ??? leg and foot (1), ???? human leg and foot (1)",,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,lemon,American,Young,113,3.23,0.90,"d, f",0.533,92,92,,lemon (104),,,x,x,,,,,x,x,,,
135,,,American,Old,103,4.32,0.95,g,0.000,100,100,,lemon (103),,,,,,,,,,,,,
135,,,Chinese,Young,100,3.83,1.27,,2.613,29,29,,?? lemon (29),,,,,,,,,,,,,
135,,,Chinese,Old,87,3.68,1.47,,2.968,25,25,,?? lemon (22),,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,leopard,American,Young,113,1.93,0.95,"d, f",1.561,50,50,,leopard (56),,,,x,,x,,,,x,,x,
136,,,American,Old,103,2.90,1.40,g,1.123,83,83,,leopard (86),,,,,,,,,,,,,
136,,,Chinese,Young,100,4.50,0.81,,0.888,85,86,,"???? leopard (85), ?? spotted leopard (1)",,,,,,,,,,,,,
136,,,Chinese,Old,95,4.39,0.91,,1.142,80,82,,"???? leopard (76), ??? spotted leopard (1), ?? spotted leopard (1)",,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,lettuce,American,Young,111,4.06,0.96,"d, f",1.126,77,77,,lettuce (85),,,x,x,,,,,x,x,,,
137,,,American,Old,101,4.70,0.69,g,1.120,79,79,,lettuce (80),,,,,,,,,,,,,
137,,,Chinese,Young,100,3.78,1.45,,2.851,8,8,,?? lettuce (8) 10,,,,,,,,,,,,,
137,,,Chinese,Old,87,3.56,1.68,,3.674,7,7,,?? lettuce (6) 10,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,light bulb,American,Young,113,4.46,0.69,"d, f",0.468,93,93,,light bulb (105),,,x,x,x,,,x,x,x,x,x,
138,,,American,Old,103,4.81,0.51,g,0.315,95,95,,light bulb (98),,,,,,,,,,,,,
138,,,Chinese,Young,100,4.93,0.26,,0.567,91,97,,"?? light bulb (91), ??? electric light bulb (6)",,,,,,,,,,,,,
138,,,Chinese,Old,100,4.94,0.28,,1.021,72,97,,"?? light bulb (72), ??? electric light bulb (25)",,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,
139,a,light switch,American,Young,113,4.87,0.45,"d, f",0.605,88,88,,light switch (100),,,x,,,,,,x,,,,
139,,,American,Old,103,5.00,0.00,g,0.973,78,78,,light switch (80),,,,,,,,,,,,,
139,,,Chinese,Young,100,4.45,1.12,,1.979,61,61,,?? switch (61),,,,,,,,,,,,,
139,,,Chinese,Old,91,4.53,1.08,,3.305,36,37,,"?? switch (33), ???? switch (1)",,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,lion,American,Young,113,2.10,1.05,"d, f",0.201,97,97,,lion (110),,,x,x,x,,,,x,x,x,,
140,,,American,Old,103,2.84,1.47,g,0.217,97,97,,lion (100),,,,,,,,,,,,,
140,,,Chinese,Young,100,4.76,0.57,e,0.664,89,89,,???? lion (89),,,,,,,,,,,,,
140,,,Chinese,Old,98,4.59,0.78,,1.043,83,83,,???? lion (81),,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,lips,American,Young,113,4.87,0.39,f,0.369,93,93,,lips (105),,,x,,,,,,x,,,,
141,,,American,Old,102,4.93,0.38,,0.079,99,99,,lips (101),,,,,,,,,,,,,
141,,,Chinese,Young,100,4.95,0.26,,1.624,44,44,,???? lips (44) 10,,,,,,,,,,,,,
141,,,Chinese,Old,98,4.99,0.10,,1.627,27,27,,???? lips (26) 10,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,lobster,American,Young,113,2.73,0.97,"d, f",0.368,94,94,, lobster (106) ,,,x,x,,,,,x,x,,,
142,,,American,Old,102,3.53,1.19,g,0.548,87,87,, lobster (89) ,,,,,,,,,,,,,
142,,,Chinese,Young,100,3.99,1.28,,2.063,35,35,,?? lobster (35),,,,,,,,,,,,,
142,,,Chinese,Old,84,4.07,1.26,,2.580,25,27,,"?? lobster (21) 10, ??? big lobster (1), ??? sea lobster (1)",,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,lock,American,Young,113,3.81,0.91,f,0.636,86,99,,"lock (97), padlock (15)",,,,x,,,,x,x,x,x,x,
143,,,American,Old,103,3.95,1.11,g,0.918,72,99,,"lock (74), padlock (28)",,,,,,,,,,,,,
143,,,Chinese,Young,100,4.95,0.22,,0.081,99,99,,??????? lock (99),,,,,,,,,,,,,
143,,,Chinese,Old,97,4.94,0.28,,0.084,98,98,,??????? lock (95),,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,mitten,American,Young,112,3.43,0.99,"d, f",0.560,99,99,,mitten (111),,,x,,,,,,x,,,,
144,,,American,Old,103,3.94,1.12,g,0.436,99,99,,mitten (102),,,,,,,,,,,,,
144,,,Chinese,Young,100,4.96,0.20,,0.222,1,1,,???? mitten (1) 10,,,,,,,,,,,,,
144,,,Chinese,Old,96,4.92,0.37,,1.102,0,0,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,monkey,American,Young,113,2.31,0.92,"d, f",0.292,96,96,,monkey (109),,x,x,x,x,x,,x,x,x,x,x,
145,,,American,Old,103,2.92,1.45,g,0.158,98,98,,monkey (101),,,,,,,,,,,,,
145,,,Chinese,Young,99,4.76,0.50,,0.429,93,93,,???? monkey (92),,,,,,,,,,,,,
145,,,Chinese,Old,98,4.65,0.73,,0.609,90,91,,"???? monkey (88), ??? little monkey (1)",,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,moon,American,Young,112,4.39,0.83,f,0.741,85,85,,moon (95),,,,x,,x,,,,,,,
146,,,American,Old,102,4.18,1.13,g,1.509,67,67,,moon (68),,,,,,,,,,,,,
146,,,Chinese,Young,100,4.87,0.51,,1.559,61,61,,???? moon (61),,,,,,,,,,,,,
146,,,Chinese,Old,100,4.84,0.44,,1.358,73,74,,"???? moon (73), ?? moon (1)",,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,motorcycle,American,Young,113,3.02,0.99,"d, f",0.249,96,96,,motorcycle (109),,x,x,x,x,x,,x,x,x,x,x,
147,,,American,Old,103,3.61,1.31,g,0.347,95,95,,motorcycle (98),,,,,,,,,,,,,
147,,,Chinese,Young,100,4.81,0.53,,1.065,96,97,,"?????? motorcycle (96), ??? motorcycle (1)",,,,,,,,,,,,,
147,,,Chinese,Old,96,4.72,0.59,,0.594,94,94,,?????? motorcycle (90),,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,mountain,American,Young,113,2.88,1.11,"d, f",0.516,92,92,,mountain (104),,,x,x,,,,,x,x,,,
148,,,American,Old,102,3.41,1.25,g,1.064,77,77,,mountain (79),,,,,,,,,,,,,
148,,,Chinese,Young,99,4.18,1.14,,2.140,54,54,,? mountain/hill (53),,,,,,,,,,,,,
148,,,Chinese,Old,94,4.32,1.02,,2.487,51,51,,? mountain/hill (48),,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,mouse,American,Young,113,2.50,0.96,"d, f",0.461,90,91,,"mouse (102), mice (1)",,x,x,x,x,x,,x,x,x,x,x,
149,,,American,Old,103,3.17,1.39,g,0.650,85,85,,mouse (88),,,,,,,,,,,,,
149,,,Chinese,Young,100,4.81,0.51,,0.719,87,95,,"???? mouse (87), ?? mouse (8)",,,,,,,,,,,,,
149,,,Chinese,Old,97,4.80,0.51,,0.286,94,98,,"???? mouse (91), ?? mouse (1), ?????? small mouse (3)",,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,mushroom,American,Young,113,3.25,1.08,"d, f",0.073,99,99,,mushroom (112),,x,x,x,x,x,,x,x,x,x,x,
150,,,American,Old,103,3.99,1.13,g,0.394,92,92,,mushroom (95),,,,,,,,,,,,,
150,,,Chinese,Young,100,4.75,0.59,,0.082,98,98,,?? mushroom (98) ,,,,,,,,,,,,,
150,,,Chinese,Old,97,4.72,0.62,,0.478,93,93,,?? mushroom (90),,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,nail,American,Young,113,3.36,0.95,"d, f",0.177,97,97,,nail (110),,,x,x,x,,,x,x,x,x,x,
151,,,American,Old,102,4.16,1.06,g,0.218,97,97,,nail (99),,,,,,,,,,,,,
151,,,Chinese,Young,100,4.82,0.44,,0.764,85,95,,"???? nail (85), ?????? iron nail (9), ?? long nail (1)",,,,,,,,,,,,,
151,,,Chinese,Old,99,4.78,0.64,,1.209,72,89,,"???? nail (71), ?????? iron nail (17)",,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,nail file,American,Young,112,3.39,1.07,"d, f",2.197,42,42,,nail file/ nail filer (47),,,,x,,,,,,x,,,
152,,,American,Old,103,4.31,0.99,,1.213,76,85,,"nail file/ nail filer (79), finger nail file (9)",,,,,,,,,,,,,
152,,,Chinese,Young,99,4.33,0.88,,3.177,2,3,,"??? nail file (2) 10, ??? nail file (1)",,,,,,,,,,,,,
152,,,Chinese,Old,95,4.33,0.96,,3.473,5,5,,??? nail file (5) 10,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,necklace,American,Young,113,3.79,1.14,"d, f",0.740,83,83,,necklace (94),,x,x,x,x,x,,x,x,x,x,x,
153,,,American,Old,103,4.12,1.17,g,1.379,76,76,,necklace (78),,,,,,,,,,,,,
153,,,Chinese,Young,100,4.53,0.93,,0.663,85,85,,?? necklace (85),,,,,,,,,,,,,
153,,,Chinese,Old,95,4.58,0.83,,0.681,89,89,,?? necklace (85),,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,needle,American,Young,109,2.99,0.84,"d, f",0.971,83,83,,needle (91),,x,x,x,x,x,,x,x,x,x,x,
154,,,American,Old,101,3.95,1.21,g,1.146,79,79,,needle (80),,,,,,,,,,,,,
154,,,Chinese,Young,100,4.61,0.98,e,0.406,88,90,,"? needle (88), ??? sewing needle (2)",,,,,,,,,,,,,
154,,,Chinese,Old,93,4.82,0.59,,0.912,84,95,,"? needle (78), ??? sewing needle (8), ?? sewing needle (2)",,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,
