,,,,,,,,,,,,,,,,,,,,,,,,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,,OrigRow
104,511,glass,0.920,0.920,104.000,0.932,0.932,0.000,0.610,0.710,0.610,0.424,0.677,0.000,0.980,xxx,0.000,1.000,1.000,0.000,0.670,0.750,,---,---,0.0000,0.0001,---,xxx,0.0766,0.0512,0.0000,0.0030,,---,---,0.0000,0.0001,---,xxx,0.0766,0.0512,0.0000,0.0030,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,---,0.0887,,0.0001,0.0001,---,---,0.0003,xxx,0.0002,0.0001,---,---,,---,---,0.0000,0.0003,---,---,---,---,0.0002,0.0018,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0766,0.0766,0.0000,0.0002,---,xxx,---,---,0.0001,0.0010,,0.0512,0.0512,0.0000,0.0001,---,xxx,---,---,0.0000,0.0003,,0.0000,0.0000,---,---,0.0002,xxx,0.0001,0.0000,---,---,,0.0030,0.0030,0.0887,---,0.0018,xxx,0.0010,0.0003,---,---,,109
105,181,glasses,0.867,1.000,105.000,0.641,0.990,0.000,0.980,0.980,0.980,0.990,0.990,0.000,0.640,0.980,0.000,1.000,1.000,0.000,0.960,1.000,,---,0.0001,0.0024,0.0024,0.0015,0.0394,0.0195,0.0102,0.0740,0.0069,,0.0001,---,---,---,0.0000,---,---,---,0.0324,---,,0.0024,---,---,---,0.0000,---,---,---,---,---,,0.0024,---,---,---,0.0000,---,---,---,---,---,,0.0015,0.0000,0.0000,0.0000,---,0.0001,0.0000,0.0000,0.0001,0.0000,,0.0394,---,---,---,0.0001,---,---,---,---,---,,0.0195,---,---,---,0.0000,---,---,---,---,---,,0.0102,---,---,---,0.0000,---,---,---,---,---,,0.0740,0.0324,---,---,0.0001,---,---,---,---,---,,0.0069,---,---,---,0.0000,---,---,---,---,---,,110
106,183,glove,0.973,0.973,106.000,0.981,0.981,0.000,0.780,0.780,0.780,0.810,0.810,0.000,0.980,xxx,0.000,0.946,1.000,0.000,1.000,1.000,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,---,,0.0000,0.0000,---,---,0.0031,xxx,0.0232,0.0006,0.0003,0.0003,,0.0000,0.0000,---,---,0.0031,xxx,0.0232,0.0006,0.0003,0.0003,,---,---,0.0031,0.0031,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0232,0.0232,---,xxx,---,---,0.0964,0.0964,,---,---,0.0006,0.0006,---,xxx,---,---,---,---,,---,---,0.0003,0.0003,---,xxx,0.0964,---,---,---,,---,---,0.0003,0.0003,---,xxx,0.0964,---,---,---,,111
107,184,goat,0.909,0.909,107.000,0.816,0.816,0.000,0.870,0.870,0.870,0.556,0.556,0.000,0.860,xxx,0.000,0.789,0.857,0.000,0.960,0.500,,---,---,---,---,---,xxx,0.0515,---,---,0.0000,,---,---,---,---,---,xxx,0.0515,---,---,0.0000,,---,---,---,---,---,xxx,---,---,0.0833,0.0000,,---,---,---,---,---,xxx,---,---,0.0833,0.0000,,---,---,---,---,---,---,---,---,0.0878,0.0003,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0515,0.0515,---,---,---,xxx,---,---,0.0127,0.0060,,---,---,---,---,---,xxx,---,---,0.0780,0.0002,,---,---,0.0833,0.0833,0.0878,xxx,0.0127,0.0780,---,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0003,xxx,0.0060,0.0002,0.0000,---,,112
108,185,gorilla,0.637,0.637,108.000,0.602,0.602,0.000,0.670,0.850,0.670,0.536,0.660,0.000,0.760,xxx,0.000,0.973,0.977,0.000,0.700,0.910,,---,---,---,0.0004,---,xxx,0.0001,0.0000,---,0.0003,,---,---,---,0.0004,---,xxx,0.0001,0.0000,---,0.0003,,---,---,---,0.0029,---,xxx,0.0003,0.0001,---,0.0014,,0.0004,0.0004,0.0029,---,---,xxx,0.0466,0.0241,0.0304,---,,---,---,---,---,---,---,0.0065,0.0024,---,0.0497,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0001,0.0001,0.0003,0.0466,0.0065,xxx,---,---,0.0012,---,,0.0000,0.0000,0.0001,0.0241,0.0024,xxx,---,---,0.0003,---,,---,---,---,0.0304,---,xxx,0.0012,0.0003,---,0.0080,,0.0003,0.0003,0.0014,---,0.0497,xxx,---,---,0.0080,---,,113
109,186,grapes,0.991,0.991,109.000,0.961,0.961,0.000,0.970,0.970,0.970,0.905,0.905,0.000,0.900,xxx,0.000,1.000,1.000,0.000,0.900,1.000,,---,---,---,---,0.0051,xxx,---,---,0.0044,---,,---,---,---,---,0.0051,xxx,---,---,0.0044,---,,---,---,---,---,0.0827,xxx,---,---,0.0721,---,,---,---,---,---,0.0827,xxx,---,---,0.0721,---,,0.0051,0.0051,0.0827,0.0827,---,---,0.0481,0.0297,---,0.0221,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,0.0481,xxx,---,---,0.0476,---,,---,---,---,---,0.0297,xxx,---,---,0.0293,---,,0.0044,0.0044,0.0721,0.0721,---,xxx,0.0476,0.0293,---,0.0218,,---,---,---,---,0.0221,xxx,---,---,0.0218,---,,114
110,187,grasshopper,0.770,0.770,110.000,0.863,0.863,0.000,0.230,0.300,0.230,0.186,0.258,0.000,0.710,xxx,0.000,0.919,0.947,0.000,0.670,0.580,,---,---,0.0000,0.0000,---,xxx,0.0462,0.0089,---,0.0136,,---,---,0.0000,0.0000,---,xxx,0.0462,0.0089,---,0.0136,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0009,,---,---,0.0000,0.0000,---,---,0.0186,0.0031,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0462,0.0462,0.0000,0.0000,0.0186,xxx,---,---,0.0059,0.0005,,0.0089,0.0089,0.0000,0.0000,0.0031,xxx,---,---,0.0007,0.0000,,---,---,0.0000,0.0000,---,xxx,0.0059,0.0007,---,---,,0.0136,0.0136,0.0000,0.0009,---,xxx,0.0005,0.0000,---,---,,115
111,188,guitar,1.000,1.000,111.000,0.864,0.864,0.000,0.950,0.950,0.950,0.439,0.469,0.000,0.980,xxx,0.000,0.947,1.000,0.000,0.980,1.000,,---,---,0.0162,0.0162,---,xxx,0.0138,---,---,---,,---,---,0.0162,0.0162,---,xxx,0.0138,---,---,---,,0.0162,0.0162,---,---,---,xxx,---,---,---,---,,0.0162,0.0162,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0138,0.0138,---,---,---,xxx,---,---,---,0.0997,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,0.0997,---,---,---,,116
112,189,gun,0.929,0.929,112.000,0.505,0.573,0.000,0.740,0.760,0.740,0.869,0.909,0.000,0.740,1.000,0.000,0.973,1.000,0.000,0.900,0.700,,---,---,0.0002,0.0006,0.0014,0.0766,---,0.0670,---,0.0001,,---,---,0.0002,0.0006,0.0014,0.0766,---,0.0670,---,0.0001,,0.0002,0.0002,---,---,---,0.0003,0.0023,0.0002,0.0225,---,,0.0006,0.0006,---,---,---,0.0005,0.0042,0.0003,0.0407,---,,0.0014,0.0014,---,---,---,0.0004,0.0039,0.0003,0.0433,---,,0.0766,0.0766,0.0003,0.0005,0.0004,---,---,---,0.0351,0.0001,,---,---,0.0023,0.0042,0.0039,---,---,---,---,0.0012,,0.0670,0.0670,0.0002,0.0003,0.0003,---,---,---,0.0293,0.0001,,---,---,0.0225,0.0407,0.0433,0.0351,---,0.0293,---,0.0124,,0.0001,0.0001,---,---,---,0.0001,0.0012,0.0001,0.0124,---,,117
113,xxx,hair,0.876,0.876,113.000,0.816,0.816,0.000,0.720,0.720,0.720,0.376,0.376,0.000,0.900,xxx,0.000,0.947,0.951,0.000,xxx,xxx,,---,---,0.0043,0.0043,---,xxx,---,---,xxx,xxx,,---,---,0.0043,0.0043,---,xxx,---,---,xxx,xxx,,0.0043,0.0043,---,---,0.0194,xxx,0.0043,0.0015,xxx,xxx,,0.0043,0.0043,---,---,0.0194,xxx,0.0043,0.0015,xxx,xxx,,---,---,0.0194,0.0194,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0043,0.0043,---,xxx,---,---,xxx,xxx,,---,---,0.0015,0.0015,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,118
114,193,hammer,1.000,1.000,114.000,0.980,0.980,0.000,0.640,0.860,0.640,0.469,0.885,0.000,1.000,xxx,0.000,0.973,0.976,0.000,1.000,0.470,,---,---,0.0000,0.0000,---,xxx,0.0797,0.0984,---,0.0000,,---,---,0.0000,0.0000,---,xxx,0.0797,0.0984,---,0.0000,,0.0000,0.0000,---,0.0003,0.0000,xxx,0.0001,0.0000,0.0000,0.0465,,0.0000,0.0000,0.0003,---,0.0106,xxx,0.0600,0.0343,0.0055,0.0000,,---,---,0.0000,0.0106,---,---,---,---,---,0.0000,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0797,0.0797,0.0001,0.0600,---,xxx,---,---,---,0.0000,,0.0984,0.0984,0.0000,0.0343,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0055,---,xxx,---,---,---,0.0000,,0.0000,0.0000,0.0465,0.0000,0.0000,xxx,0.0000,0.0000,0.0000,---,,119
115,195,hand,0.982,0.982,115.000,0.971,0.971,0.000,0.830,0.830,0.830,0.663,0.663,0.000,0.930,xxx,0.000,1.000,1.000,0.000,0.980,0.940,,---,---,0.0001,0.0001,0.0994,xxx,---,---,---,---,,---,---,0.0001,0.0001,0.0994,xxx,---,---,---,---,,0.0001,0.0001,---,---,---,xxx,0.0074,0.0032,0.0077,0.0617,,0.0001,0.0001,---,---,---,xxx,0.0074,0.0032,0.0077,0.0617,,0.0994,0.0994,---,---,---,---,---,0.0710,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0074,0.0074,---,xxx,---,---,---,---,,---,---,0.0032,0.0032,0.0710,xxx,---,---,---,0.0950,,---,---,0.0077,0.0077,---,xxx,---,---,---,---,,---,---,0.0617,0.0617,---,xxx,---,0.0950,---,---,,120
116,197,hanger,0.947,0.991,116.000,0.718,0.990,0.000,0.900,0.960,0.900,0.808,0.889,0.000,0.860,xxx,0.000,1.000,0.976,0.000,0.900,0.850,,---,0.0549,---,---,0.0707,xxx,---,---,---,0.0385,,0.0549,---,0.0027,---,0.0004,xxx,---,---,0.0044,0.0002,,---,0.0027,---,0.0963,---,xxx,0.0457,---,---,---,,---,---,0.0963,---,0.0326,xxx,---,---,---,0.0170,,0.0707,0.0004,---,0.0326,---,---,0.0180,0.0463,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0457,---,0.0180,xxx,---,---,0.0476,0.0137,,---,---,---,---,0.0463,xxx,---,---,---,0.0324,,---,0.0044,---,---,---,xxx,0.0476,---,---,---,,0.0385,0.0002,---,0.0170,---,xxx,0.0137,0.0324,---,---,,121
117,198,harp,0.929,0.929,117.000,0.990,0.990,0.000,0.730,0.730,0.730,0.611,0.621,0.000,0.930,xxx,0.000,0.816,0.875,0.000,0.960,0.910,,---,---,0.0001,0.0001,---,xxx,0.0451,---,---,---,,---,---,0.0001,0.0001,---,xxx,0.0451,---,---,---,,0.0001,0.0001,---,---,0.0077,xxx,---,0.0531,0.0008,0.0107,,0.0001,0.0001,---,---,0.0077,xxx,---,0.0531,0.0008,0.0107,,---,---,0.0077,0.0077,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0451,0.0451,---,---,---,xxx,---,---,0.0277,---,,---,---,0.0531,0.0531,---,xxx,---,---,---,---,,---,---,0.0008,0.0008,---,xxx,0.0277,---,---,---,,---,---,0.0107,0.0107,---,xxx,---,---,---,---,,122
118,080,hat,0.938,0.938,118.000,0.796,0.796,0.000,0.620,0.880,0.620,0.625,0.625,0.000,0.980,xxx,0.000,0.973,1.000,0.000,0.670,0.960,,---,---,0.0000,---,---,xxx,---,0.0877,0.0000,---,,---,---,0.0000,---,---,xxx,---,0.0877,0.0000,---,,0.0000,0.0000,---,0.0000,0.0000,xxx,0.0000,0.0000,---,0.0000,,---,---,0.0000,---,0.0579,xxx,0.0991,0.0153,0.0020,---,,---,---,0.0000,0.0579,---,---,---,---,0.0002,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0991,---,xxx,---,---,0.0005,---,,0.0877,0.0877,0.0000,0.0153,---,xxx,---,---,0.0000,---,,0.0000,0.0000,---,0.0020,0.0002,xxx,0.0005,0.0000,---,0.0002,,---,---,0.0000,---,---,xxx,---,---,0.0002,---,,123
119,201,heart,0.955,0.955,119.000,0.883,0.883,0.000,0.390,0.720,0.390,0.720,0.817,0.000,1.000,xxx,0.000,1.000,0.977,0.000,1.000,0.580,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,0.0000,0.0000,xxx,0.0000,0.0000,0.0000,0.0276,,0.0000,0.0000,0.0000,---,0.0001,xxx,0.0003,0.0003,0.0000,0.0848,,---,---,0.0000,0.0001,---,---,---,---,---,0.0000,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0003,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0003,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,0.0276,0.0848,0.0000,xxx,0.0000,0.0000,0.0000,---,,124
120,203,helicopter,1.000,1.000,120.000,0.971,1.000,0.000,0.970,0.970,0.970,0.979,0.979,0.000,0.950,xxx,0.000,0.946,0.977,0.000,1.000,1.000,,---,---,0.0637,0.0637,0.0167,xxx,0.0129,---,---,---,,---,---,0.0637,0.0637,0.0167,xxx,0.0129,---,---,---,,0.0637,0.0637,---,---,---,xxx,---,---,---,---,,0.0637,0.0637,---,---,---,xxx,---,---,---,---,,0.0167,0.0167,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0129,0.0129,---,---,---,xxx,---,---,0.0964,0.0964,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,0.0964,---,---,---,,---,---,---,---,---,xxx,0.0964,---,---,---,,125
121,211,horse,1.000,1.000,121.000,1.000,1.000,0.000,0.970,0.970,0.970,1.000,1.000,0.000,1.000,xxx,0.000,1.000,1.000,0.000,1.000,1.000,,---,---,0.0637,0.0637,---,xxx,---,---,---,---,,---,---,0.0637,0.0637,---,xxx,---,---,---,---,,0.0637,0.0637,---,---,---,xxx,---,---,---,---,,0.0637,0.0637,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,126
122,213,house,0.965,0.965,122.000,0.961,0.961,0.000,0.050,0.050,0.050,0.053,0.053,0.000,0.950,xxx,0.000,1.000,0.953,0.000,0.980,0.570,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,---,---,0.0000,0.0000,---,---,---,---,---,0.0000,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,xxx,0.0000,0.0000,0.0000,---,,127
123,217,iron,0.991,0.991,123.000,0.845,0.845,0.000,0.630,0.630,0.630,0.500,0.510,0.000,0.950,xxx,0.000,0.974,1.000,0.000,1.000,0.910,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0081,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0081,,0.0000,0.0000,---,---,0.0001,xxx,0.0001,0.0000,0.0000,0.0003,,0.0000,0.0000,---,---,0.0001,xxx,0.0001,0.0000,0.0000,0.0003,,---,---,0.0001,0.0001,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0001,0.0001,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0392,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0300,,0.0081,0.0081,0.0003,0.0003,---,xxx,---,0.0392,0.0300,---,,128
124,218,ironing board,0.867,0.920,124.000,0.902,0.990,0.000,0.270,0.470,0.270,0.255,0.510,0.000,0.830,xxx,0.000,0.838,0.950,0.000,0.900,0.140,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,0.0034,0.0000,xxx,0.0000,0.0000,0.0000,0.0730,,0.0000,0.0000,0.0034,---,0.0001,xxx,0.0001,0.0000,0.0000,0.0001,,---,---,0.0000,0.0001,---,---,---,0.0715,---,0.0000,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0001,---,xxx,---,0.0933,---,0.0000,,---,---,0.0000,0.0000,0.0715,xxx,0.0933,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,0.0730,0.0001,0.0000,xxx,0.0000,0.0000,0.0000,---,,129
125,xxx,jacket,0.496,0.505,125.000,0.786,0.786,0.000,0.370,0.370,0.370,0.455,0.465,0.000,0.810,xxx,0.000,0.921,0.976,0.000,xxx,xxx,,---,---,0.0652,0.0652,0.0004,xxx,0.0000,0.0000,xxx,xxx,,---,---,0.0485,0.0485,0.0006,xxx,0.0000,0.0000,xxx,xxx,,0.0652,0.0485,---,---,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0652,0.0485,---,---,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0004,0.0006,0.0000,0.0000,---,---,---,0.0113,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,---,xxx,---,---,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,0.0113,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,130
126,224,kangaroo,1.000,1.000,126.000,0.981,0.981,0.000,0.990,0.990,0.990,0.960,0.970,0.000,1.000,xxx,0.000,0.973,0.975,0.000,1.000,0.940,,---,---,---,---,---,xxx,0.0797,0.0916,---,0.0086,,---,---,---,---,---,xxx,0.0797,0.0916,---,0.0086,,---,---,---,---,---,xxx,---,---,---,0.0732,,---,---,---,---,---,xxx,---,---,---,0.0732,,---,---,---,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0797,0.0797,---,---,---,xxx,---,---,---,---,,0.0916,0.0916,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,0.0786,,0.0086,0.0086,0.0732,0.0732,---,xxx,---,---,0.0786,---,,131
127,xxx,kettle,0.327,0.628,127.000,0.716,0.863,0.000,0.153,0.337,0.153,0.140,0.220,0.000,0.400,0.980,0.000,0.868,0.952,0.000,xxx,xxx,,---,0.0000,0.0032,---,---,0.0000,0.0000,0.0000,xxx,xxx,,0.0000,---,0.0000,0.0000,0.0108,0.0000,0.0063,0.0000,xxx,xxx,,0.0032,0.0000,---,0.0025,0.0013,0.0000,0.0000,0.0000,xxx,xxx,,---,0.0000,0.0025,---,---,0.0000,0.0000,0.0000,xxx,xxx,,---,0.0108,0.0013,---,---,0.0000,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,0.0000,---,0.0553,---,xxx,xxx,,0.0000,0.0063,0.0000,0.0000,0.0000,0.0553,---,---,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,0.0000,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,132
128,225,key,1.000,1.000,128.000,0.990,0.990,0.000,0.870,0.870,0.870,0.929,0.929,0.000,1.000,xxx,0.000,1.000,1.000,0.000,1.000,0.980,,---,---,0.0001,0.0001,---,xxx,---,---,---,---,,---,---,0.0001,0.0001,---,xxx,---,---,---,---,,0.0001,0.0001,---,---,0.0142,xxx,0.0212,0.0112,0.0076,0.0290,,0.0001,0.0001,---,---,0.0142,xxx,0.0212,0.0112,0.0076,0.0290,,---,---,0.0142,0.0142,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0212,0.0212,---,xxx,---,---,---,---,,---,---,0.0112,0.0112,---,xxx,---,---,---,---,,---,---,0.0076,0.0076,---,xxx,---,---,---,---,,---,---,0.0290,0.0290,---,xxx,---,---,---,---,,133
129,xxx,kite,1.000,1.000,129.000,1.000,1.000,0.000,0.950,0.950,0.950,0.927,0.927,0.000,1.000,xxx,0.000,1.000,1.000,0.000,xxx,xxx,,---,---,0.0162,0.0162,---,xxx,---,---,xxx,xxx,,---,---,0.0162,0.0162,---,xxx,---,---,xxx,xxx,,0.0162,0.0162,---,---,---,xxx,---,---,xxx,xxx,,0.0162,0.0162,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,134
130,228,knife,0.894,0.894,130.000,0.816,0.816,0.000,0.360,0.410,0.360,0.384,0.566,0.000,0.900,xxx,0.000,0.973,0.976,0.000,1.000,0.620,,---,---,0.0000,0.0000,---,xxx,---,0.0906,0.0167,0.0000,,---,---,0.0000,0.0000,---,xxx,---,0.0906,0.0167,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0025,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0152,,---,---,0.0000,0.0000,---,---,---,---,0.0221,0.0021,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0001,,0.0906,0.0906,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0167,0.0167,0.0000,0.0000,0.0221,xxx,---,---,---,0.0000,,0.0000,0.0000,0.0025,0.0152,0.0021,xxx,0.0001,0.0000,0.0000,---,,135
131,xxx,ladder,0.991,0.991,131.000,0.971,0.971,0.000,0.950,0.950,0.950,0.949,0.960,0.000,0.980,xxx,0.000,0.947,0.976,0.000,xxx,xxx,,---,---,0.0701,0.0701,---,xxx,0.0938,---,xxx,xxx,,---,---,0.0701,0.0701,---,xxx,0.0938,---,xxx,xxx,,0.0701,0.0701,---,---,---,xxx,---,---,xxx,xxx,,0.0701,0.0701,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0938,0.0938,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,136
