norm,adjusted r,adjusted r-squared,r-squared,r,dataset,eval_type,normalized,var,language,dim,window,alg,family
imagine_mean,0.6804952384195976,0.463073769511745,0.47016492236273694,0.6856857314854502,Su2023.csv,norms,False,,zh,200,3,cbow,fasttext
concrete_mean,0.7047097990333471,0.49661590085362045,0.5042206919107757,0.7100849892166259,Su2023.csv,norms,False,,zh,200,3,cbow,fasttext
aoa_mean,0.4505431970234862,0.20298917238414393,0.20298917238414393,0.4505431970234862,Wang2019.csv,norms,False,,zh,200,3,cbow,fasttext
aoa_mean_chinese_l1,0.6784898430368791,0.46034846710420885,0.46034846710420885,0.6784898430368791,Wang2020_zh.csv,norms,False,,zh,200,3,cbow,fasttext
familiar_mean_chinese_l1,0.37991482809618377,0.14433527660735285,0.14433527660735285,0.37991482809618377,Wang2020_zh.csv,norms,False,,zh,200,3,cbow,fasttext
concrete_mean_chinese_l1,0.9108199724845849,0.82959302227682,0.82959302227682,0.9108199724845849,Wang2020_zh.csv,norms,False,,zh,200,3,cbow,fasttext
familiar_mean,0.0,-0.9468030909794032,-0.971939456226644,0.0,Weekes2007.csv,norms,False,,zh,200,3,cbow,fasttext
imagine_mean,0.0,-2.9340612141778966,-3.0119566446427966,0.0,Weekes2007.csv,norms,False,,zh,200,3,cbow,fasttext
aoa_mean_subjective,0.0,-1.7069647249154867,-1.7522823724796146,0.0,Weekes2007.csv,norms,False,,zh,200,3,cbow,fasttext
aoa_mean,0.645287288542311,0.41639568475428773,0.41877460317361437,0.6471279650684356,Xu2021.csv,norms,False,,zh,200,3,cbow,fasttext
valence_mean,0.0,-0.093689962861082,-0.093689962861082,0.0,Yao2017.csv,norms,False,,zh,200,3,cbow,fasttext
arousal_mean,0.0,-0.2701825133441216,-0.2701825133441216,0.0,Yao2017.csv,norms,False,,zh,200,3,cbow,fasttext
concrete_mean,0.0,-0.20546040098635454,-0.20546040098635454,0.0,Yao2017.csv,norms,False,,zh,200,3,cbow,fasttext
familiar_mean,0.3468966098730574,0.1203372579414202,0.1203372579414202,0.3468966098730574,Yao2017.csv,norms,False,,zh,200,3,cbow,fasttext
imagine_mean,0.0,-0.28466753396812794,-0.28466753396812794,0.0,Yao2017.csv,norms,False,,zh,200,3,cbow,fasttext
valence_mean,0.0,-0.8001858432399264,-0.8084922706784031,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,fasttext
arousal_mean,0.0,-1.4240675756151688,-1.438850284012558,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,fasttext
familiar_mean,0.0,-1.7329293030416177,-1.7509181885403198,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,fasttext
concrete_mean,0.0,-1.6087238087827778,-1.6254233638912496,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,fasttext
imagine_mean,0.0,-2.0325795155472837,-2.053678956885145,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,fasttext
valence_mean_chinese,0.7712175489854886,0.5947765078631844,0.5967158647259948,0.7724738602218167,Yi2025.csv,norms,False,,zh,200,3,cbow,fasttext
arousal_mean_chinese,0.6267786945120819,0.39285153189426963,0.3941324824771733,0.627799715257321,Yi2025.csv,norms,False,,zh,200,3,cbow,fasttext
sensory_mean_chinese,0.4857476806594058,0.23595080926599207,0.24255289914731237,0.49249659810734975,Yi2025.csv,norms,False,,zh,200,3,cbow,fasttext
concrete_mean,0.0,-0.7318203884763718,-1.9985349518027462,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,fasttext
imagine_mean,0.0,-0.8069499108632577,-2.203706847484751,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,fasttext
aoa_mean,0.0,-0.5118191962197376,-1.397731695858265,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,fasttext
familiar_mean,0.0,-0.8117018202313628,-2.2166838799772854,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,fasttext
valence_mean,0.0,-0.898663328908002,-2.454167854581489,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,fasttext
arousal_mean,0.0,-0.915750658844465,-2.500831799244339,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,fasttext
,0.05510288756658774,0.0030363282181760094,0.006830043681732179,0.08264407832223782,zh.subs.2018.tsv,counts,False,unigram_freq,zh,200,3,cbow,fasttext
,0.035503319156147774,0.0012604856711032897,0.007111222767455461,0.08432806630923931,zh.wiki.2018.tsv,counts,False,unigram_freq,zh,200,3,cbow,fasttext
aoa_cai_mean,0.5444423064228613,0.2964174250230448,0.3412827798431089,0.5841941285592563,Cai2021.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean,0.7267338358825192,0.5281420682165203,0.5432926280347432,0.7370838677075651,Chan2024.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean,0.6452023094353294,0.4162860201006825,0.4282278187730043,0.6543911817659254,Chan2024.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean,0.6791318524315756,0.4612200729871434,0.47445087342073455,0.6888039441094501,Chan2024.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.4618226299162054,0.2132801415027204,0.2193984072806915,0.46839983697765253,Chan2024.csv,norms,True,,zh,200,3,cbow,fasttext
imagine_mean,0.7092024055261196,0.5029680520040345,0.517396456816162,0.71930275740898,Chan2024.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.6820356231515203,0.46517259124768273,0.47623786450257044,0.6900998945823499,Chang2016.csv,norms,True,,zh,200,3,cbow,fasttext
gustatory_mean,0.5752997493086135,0.3309698015545535,0.4543490766902747,0.6740542090145827,Chen2019.csv,norms,True,,zh,200,3,cbow,fasttext
visual_strength_mean,0.5374848854675418,0.28889000210605653,0.3965827247846456,0.6297481439310842,Chen2019.csv,norms,True,,zh,200,3,cbow,fasttext
auditory_mean,0.3507625380182362,0.12303435807699459,0.12574436596415306,0.3546045205072167,Chen2019.csv,norms,True,,zh,200,3,cbow,fasttext
olfactory_strength_mean,0.599256523364222,0.3591083807945743,0.3670182570235297,0.6058203174403527,Chen2019.csv,norms,True,,zh,200,3,cbow,fasttext
haptic_strength_mean,0.5603946256048022,0.3140421364067465,0.3209593640809039,0.5665327564059327,Chen2019.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean,0.5943918279825136,0.353301645172394,0.35608142969024786,0.5967255899408437,Cheng2025.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean,0.637437660204818,0.4063267706473929,0.40952375792913637,0.6399404331100953,Cheng2025.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.0,-0.06372387773375315,-0.1274477554675063,0.0,Li2021.csv,norms,True,,zh,200,3,cbow,fasttext
aoa_mean,0.651108862029943,0.4239427502139273,0.42448326370761275,0.6515238013362311,Liu2007.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean,0.7032681204192706,0.4945860491980537,0.49521663064624505,0.7037162998298712,Liu2007.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.5030712250435321,0.25308065746680014,0.25340332723832604,0.5033918227765783,Liu2007.csv,norms,True,,zh,200,3,cbow,fasttext
imagine_mean,0.6284796871556322,0.3949867171672413,0.3954903126417427,0.6288802053187417,Liu2007.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean_all,0.5523633786008337,0.30510530201932795,0.5428189238687267,0.736762460952461,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean_all,0.44243732709074857,0.19575078840320603,0.3482641291522095,0.5901390761102077,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
dominance_mean_all,0.4185837778677319,0.17521237909402268,0.31172383579971935,0.5583223404089428,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean_all,0.2913270189570586,0.08487143197440639,0.15099645619605345,0.38858262467080723,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean_old,0.5450139266771408,0.2970401802720358,0.5284701050223795,0.7269594933848649,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean_old,0.3837576769267331,0.14726995460020287,0.2620109114630011,0.5118700142252924,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
dominance_mean_old,0.4020777448670534,0.1616665129173753,0.2876241153025262,0.5363059903660653,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean_old,0.28040887230005745,0.07862913566458991,0.1398906624162074,0.37401960164703585,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean_young,0.5476432885844528,0.2999131715315942,0.5335815010337767,0.7304666323890343,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean_young,0.4233480085140261,0.17922353631279192,0.3188601655539059,0.5646770453577035,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
dominance_mean_young,0.4071017492737285,0.16573183426172972,0.2948568095320851,0.543007191050068,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean_young,0.21984663064493876,0.04833254100593212,0.08598938701831926,0.2932394704304304,Liu2021.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean,0.81676146236242,0.6670992864003988,0.6670992864003988,0.81676146236242,Liu2025.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean,0.8496041183302654,0.7218271578837475,0.7218271578837475,0.8496041183302654,Liu2025.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.550627402489464,0.30319053637229415,0.30319053637229415,0.550627402489464,Liu2025.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean,0.8922603025359878,0.7961284474816124,0.7961284474816124,0.8922603025359878,Liu2025.csv,norms,True,,zh,200,3,cbow,fasttext
aoa_mean,0.520156954461613,0.27056325727478053,0.2708496433634546,0.5204321698006903,Song2021.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean,0.7484235229498525,0.5601377697046683,0.5607306649358985,0.7488195142595434,Song2021.csv,norms,True,,zh,200,3,cbow,fasttext
emotional_experience_mean,0.5579311411549763,0.31128715827049414,0.3116166498378617,0.5582263428376179,Song2021.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.36544859196404167,0.1335526733685006,0.13369403634639793,0.3656419510209379,Song2021.csv,norms,True,,zh,200,3,cbow,fasttext
imagine_mean,0.0,-0.030491808834122208,-0.030524083836857452,0.0,Song2021.csv,norms,True,,zh,200,3,cbow,fasttext
sensory_experience_mean,0.5775882057422498,0.33360813541255147,0.3339612533119032,0.5778938079888927,Song2021.csv,norms,True,,zh,200,3,cbow,fasttext
aoa_mean,0.6507313207690176,0.42345125182979004,0.4299356561501534,0.6556947888691456,Su2023.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.6048418565299575,0.36583367141060563,0.37143576475471235,0.6094553016872627,Su2023.csv,norms,True,,zh,200,3,cbow,fasttext
imagine_mean,0.6692423431673502,0.44788531388812536,0.45474388249986925,0.674347004516124,Su2023.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean,0.6938707862275275,0.4814566679800072,0.48882932229246207,0.6991633015915968,Su2023.csv,norms,True,,zh,200,3,cbow,fasttext
aoa_mean,0.5117474174515417,0.2618854192683225,0.2618854192683225,0.5117474174515417,Wang2019.csv,norms,True,,zh,200,3,cbow,fasttext
aoa_mean_chinese_l1,0.7225919965943303,0.5221391935421806,0.5221391935421806,0.7225919965943303,Wang2020_zh.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean_chinese_l1,0.48696114411217956,0.2371311558750429,0.2371311558750429,0.48696114411217956,Wang2020_zh.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean_chinese_l1,0.9259390248460423,0.8573630777328398,0.8573630777328398,0.9259390248460423,Wang2020_zh.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.6011989046596925,0.361440122964014,0.3710358784409347,0.6091271447250851,Weekes2007.csv,norms,True,,zh,200,3,cbow,fasttext
imagine_mean,0.0,-0.09269837765702563,-0.09515939653287586,0.0,Weekes2007.csv,norms,True,,zh,200,3,cbow,fasttext
aoa_mean_subjective,0.5169231437035199,0.26720953649632984,0.2743035949873828,0.5237400070525288,Weekes2007.csv,norms,True,,zh,200,3,cbow,fasttext
aoa_mean,0.6434648752156157,0.4140470456362479,0.41641254599899324,0.6453003533231585,Xu2021.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean,0.25233874164558046,0.063674840535275,0.063674840535275,0.25233874164558046,Yao2017.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean,0.0,-0.07432704028467874,-0.07432704028467874,0.0,Yao2017.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean,0.0,-0.020736704684017004,-0.020736704684017004,0.0,Yao2017.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.5033543458192927,0.2533655974551682,0.2533655974551682,0.5033543458192927,Yao2017.csv,norms,True,,zh,200,3,cbow,fasttext
imagine_mean,0.0,-0.08709842266481205,-0.08709842266481205,0.0,Yao2017.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean,0.7424677296109944,0.5512583295137047,0.5569807343183453,0.7463114191263224,Yee2017.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean,0.6210873738419801,0.3857495259459275,0.3897538462844665,0.6243026880323891,Yee2017.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.48066912121334254,0.231042804088007,0.23344117229653305,0.4831575025770924,Yee2017.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean,0.595842027545696,0.35502772178976594,0.3587131306664763,0.5989266488197669,Yee2017.csv,norms,True,,zh,200,3,cbow,fasttext
imagine_mean,0.5637245753069718,0.3177853968050258,0.32108420715248287,0.5666429273823885,Yee2017.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean_chinese,0.7964865803667633,0.6343908727043406,0.6364593980687729,0.7977840547847349,Yi2025.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean_chinese,0.6460722575977469,0.4174093620374494,0.41877038706141495,0.6471247075034416,Yi2025.csv,norms,True,,zh,200,3,cbow,fasttext
sensory_mean_chinese,0.48850211610217936,0.23863431743630711,0.24531149399434954,0.4952893033312445,Yi2025.csv,norms,True,,zh,200,3,cbow,fasttext
concrete_mean,0.3313987827007737,0.10982515317555465,0.2999225092176056,0.5476518138540268,Zhao2025.csv,norms,True,,zh,200,3,cbow,fasttext
imagine_mean,0.3293533702030469,0.10847364246410525,0.2962316563292474,0.5442716751120229,Zhao2025.csv,norms,True,,zh,200,3,cbow,fasttext
aoa_mean,0.3905538988942023,0.15253234794146278,0.4165519756510493,0.6454083789749319,Zhao2025.csv,norms,True,,zh,200,3,cbow,fasttext
familiar_mean,0.37079443740969575,0.13748851481397278,0.37546863500106753,0.612754955101195,Zhao2025.csv,norms,True,,zh,200,3,cbow,fasttext
valence_mean,0.32314949454123465,0.10442559582225543,0.28517680895459574,0.5340194836844399,Zhao2025.csv,norms,True,,zh,200,3,cbow,fasttext
arousal_mean,0.3460978792930231,0.11978374205112799,0.327118510110535,0.5719427507281957,Zhao2025.csv,norms,True,,zh,200,3,cbow,fasttext
,0.031032871280685475,0.0009630390999235934,0.002166300428365908,0.04654353261588454,zh.subs.2018.tsv,counts,True,unigram_freq,zh,200,3,cbow,fasttext
,0.014341771247273925,0.00020568640250913308,0.0011604113097126167,0.03406481043118568,zh.wiki.2018.tsv,counts,True,unigram_freq,zh,200,3,cbow,fasttext
aoa_cai_mean,0.5959010595494538,0.35509807277216177,0.40884525389555687,0.6394100827290393,Cai2021.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean,0.7189632862594929,0.5169082069890496,0.531736506383877,0.7292026511086456,Chan2024.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean,0.6397658031800383,0.4093002829185995,0.42104168507751927,0.6488772496223915,Chan2024.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean,0.6763175612404135,0.4574054436421805,0.470526815621662,0.6859495722147962,Chan2024.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.47436672790735046,0.2250237925455263,0.23147894284437864,0.4811225860883883,Chan2024.csv,norms,False,,zh,200,3,cbow,word2vec
imagine_mean,0.7071714671671415,0.5000914839753275,0.5144373700512799,0.7172428947373964,Chan2024.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.7403612109731748,0.5481347227136658,0.5611734541467681,0.749115114082454,Chang2016.csv,norms,False,,zh,200,3,cbow,word2vec
gustatory_mean,0.0,-0.02413299619544978,-0.03312932022097248,0.0,Chen2019.csv,norms,False,,zh,200,3,cbow,word2vec
visual_strength_mean,0.0,-0.253218432194157,-0.34761346904760015,0.0,Chen2019.csv,norms,False,,zh,200,3,cbow,word2vec
auditory_mean,0.0,-2.845437805819445,-2.908112647357318,0.0,Chen2019.csv,norms,False,,zh,200,3,cbow,word2vec
olfactory_strength_mean,0.0,-1.466623865051783,-1.4989283554714259,0.0,Chen2019.csv,norms,False,,zh,200,3,cbow,word2vec
haptic_strength_mean,0.0,-1.030006129947119,-1.0526934896375841,0.0,Chen2019.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean,0.5928645105928909,0.3514883279205481,0.3542538452214459,0.5951922758415518,Cheng2025.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean,0.6455311004280271,0.4167104016198196,0.41998908752088926,0.6480656506256826,Cheng2025.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.0,-0.2835689480421048,-0.5671378960842096,0.0,Li2021.csv,norms,False,,zh,200,3,cbow,word2vec
aoa_mean,0.7004355850042128,0.49061000874019384,0.4912355208635345,0.7008819592938133,Liu2007.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean,0.6999580604983766,0.4899412864566491,0.4905659459803932,0.7004041304706827,Liu2007.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.5088718908863985,0.2589506013342987,0.25928075509715587,0.50919618527357,Liu2007.csv,norms,False,,zh,200,3,cbow,word2vec
imagine_mean,0.6346150013039873,0.4027361998800598,0.40324967569801146,0.6350194293862287,Liu2007.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean_all,0.3784821209150986,0.14324871585239132,0.2548566454595607,0.5048332848174343,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean_all,0.2528914091452437,0.06395406481946705,0.1137819513871795,0.3373158036427874,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
dominance_mean_all,0.0,-0.005337122941022298,-0.009495381798436564,0.0,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean_all,0.0,-0.05384416326489922,-0.09579522403125296,0.0,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean_old,0.3704134243568158,0.1372061049437425,0.24410611595685677,0.49407096247083454,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean_old,0.0,-0.0060364303806749,-0.01073953360220159,0.0,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
dominance_mean_old,0.0,-0.0055043454983362645,-0.009792890783062447,0.0,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean_old,0.0,-0.08784507172885746,-0.1562869179507369,0.0,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean_young,0.3748844477271839,0.14053834914771565,0.25003457803502127,0.5000345768394634,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean_young,0.21892942647465508,0.0479300937765214,0.085273385131309,0.2920160699881241,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
dominance_mean_young,0.0,-0.009725968427687573,-0.017303664277732334,0.0,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean_young,0.0,-0.042418324479461395,-0.07546728651997359,0.0,Liu2021.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean,0.8204829829177895,0.6731923252576737,0.6731923252576737,0.8204829829177895,Liu2025.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean,0.8290550630011633,0.6873322974878628,0.6873322974878628,0.8290550630011633,Liu2025.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.49863527210121944,0.24863713458345715,0.24863713458345715,0.49863527210121944,Liu2025.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean,0.8699949548995123,0.7568912215506045,0.7568912215506045,0.8699949548995123,Liu2025.csv,norms,False,,zh,200,3,cbow,word2vec
aoa_mean,0.5212997458855724,0.2717534250603623,0.272041070919119,0.5215755658762391,Song2021.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean,0.7444251591044524,0.5541688175076893,0.5547553947159536,0.7448190348775692,Song2021.csv,norms,False,,zh,200,3,cbow,word2vec
emotional_experience_mean,0.549570022360023,0.30202720947679607,0.302346899563567,0.5498608001699766,Song2021.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.35696200889459734,0.12742187579406658,0.1275567494387282,0.35715087769558707,Song2021.csv,norms,False,,zh,200,3,cbow,word2vec
imagine_mean,0.0,-0.05618351963964386,-0.056242988832170604,0.0,Song2021.csv,norms,False,,zh,200,3,cbow,word2vec
sensory_experience_mean,0.5644161046594481,0.31856553919894515,0.31890273479481596,0.5647147375399512,Song2021.csv,norms,False,,zh,200,3,cbow,word2vec
aoa_mean,0.7307095762814059,0.5339364848693517,0.542112774428836,0.7362830803630055,Su2023.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.660991376902897,0.4369096003399876,0.4436000953799967,0.6660331038169174,Su2023.csv,norms,False,,zh,200,3,cbow,word2vec
imagine_mean,0.6936705738604412,0.4811788650398737,0.48854726529338455,0.6989615621000804,Su2023.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean,0.7215787051578476,0.5206758277372759,0.5286490538696798,0.7270825633101647,Su2023.csv,norms,False,,zh,200,3,cbow,word2vec
aoa_mean,0.5509805343696459,0.3035795492542605,0.3035795492542605,0.5509805343696459,Wang2019.csv,norms,False,,zh,200,3,cbow,word2vec
aoa_mean_chinese_l1,0.6914967640240822,0.47816777465577726,0.47816777465577726,0.6914967640240822,Wang2020_zh.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean_chinese_l1,0.3646850186348157,0.1329951628166759,0.1329951628166759,0.3646850186348157,Wang2020_zh.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean_chinese_l1,0.9106812841749958,0.8293404013466195,0.8293404013466195,0.9106812841749958,Wang2020_zh.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.0,-1.1937226499163152,-1.225414401684005,0.0,Weekes2007.csv,norms,False,,zh,200,3,cbow,word2vec
imagine_mean,0.0,-2.6191360353153286,-2.6886706203237,0.0,Weekes2007.csv,norms,False,,zh,200,3,cbow,word2vec
aoa_mean_subjective,0.0,-1.1418236677488185,-1.1721375704324155,0.0,Weekes2007.csv,norms,False,,zh,200,3,cbow,word2vec
aoa_mean,0.660752642466096,0.4365940545259285,0.4390883686509491,0.662637433783324,Xu2021.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean,0.0,-0.12445981728012268,-0.12445981728012268,0.0,Yao2017.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean,0.0,-0.24173974753930316,-0.24173974753930316,0.0,Yao2017.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean,0.0,-0.1866912601502907,-0.1866912601502907,0.0,Yao2017.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.34845263001515464,0.12141923536447824,0.12141923536447824,0.34845263001515464,Yao2017.csv,norms,False,,zh,200,3,cbow,word2vec
imagine_mean,0.0,-0.27469074597153376,-0.27469074597153376,0.0,Yao2017.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean,0.0,-0.7242408048339132,-0.7317588754723275,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean,0.0,-1.12089775949067,-1.132533376371196,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.0,-1.573558787852286,-1.5898933081414102,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean,0.0,-0.9005385889308953,-0.9098867403730846,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,word2vec
imagine_mean,0.0,-0.9041221431431321,-0.9135074941100159,0.0,Yee2017.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean_chinese,0.7793335231926558,0.6073607403718778,0.6093411299879263,0.7806030553283316,Yi2025.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean_chinese,0.6343366995665503,0.4023830484169838,0.40369507792068704,0.6353700322809434,Yi2025.csv,norms,False,,zh,200,3,cbow,word2vec
sensory_mean_chinese,0.48318649715610823,0.23346919103398978,0.24000184327841545,0.4898998298411783,Yi2025.csv,norms,False,,zh,200,3,cbow,word2vec
concrete_mean,0.0,-0.5257693486016146,-1.4358282938175004,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,word2vec
imagine_mean,0.0,-0.5952958814088107,-1.6256989343200614,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,word2vec
aoa_mean,0.0,-0.46786153324502555,-1.277687314425506,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,word2vec
familiar_mean,0.0,-0.5717700449616753,-1.5614520136953387,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,word2vec
valence_mean,0.0,-0.4594178146220469,-1.2546282864769354,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,word2vec
arousal_mean,0.0,-0.8511503198336393,-2.324414146163866,0.0,Zhao2025.csv,norms,False,,zh,200,3,cbow,word2vec
,0.06127681148774517,0.003754847626104659,0.008446311288424935,0.09190381541821284,zh.subs.2018.tsv,counts,False,unigram_freq,zh,200,3,cbow,word2vec
,0.05582100964230209,0.003115985117485983,0.017579306785077242,0.1325869781881963,zh.wiki.2018.tsv,counts,False,unigram_freq,zh,200,3,cbow,word2vec
aoa_cai_mean,0.5921787302297123,0.35067564853647437,0.4037534572959353,0.6354159718609026,Cai2021.csv,norms,True,,zh,200,3,cbow,word2vec
valence_mean,0.7331578744698619,0.5375204688971659,0.5529400624263204,0.7435993964671572,Chan2024.csv,norms,True,,zh,200,3,cbow,word2vec
arousal_mean,0.6515781507795315,0.42455408657327387,0.43673306732824446,0.6608578268646325,Chan2024.csv,norms,True,,zh,200,3,cbow,word2vec
concrete_mean,0.6895669363753191,0.4755025597420433,0.48914307506667465,0.6993876429181993,Chan2024.csv,norms,True,,zh,200,3,cbow,word2vec
familiar_mean,0.47157379952797823,0.2223818484012538,0.22876121050749093,0.4782898812514132,Chan2024.csv,norms,True,,zh,200,3,cbow,word2vec
imagine_mean,0.7194263321549147,0.5175742473978736,0.5324216531764991,0.7296722916326884,Chan2024.csv,norms,True,,zh,200,3,cbow,word2vec
familiar_mean,0.7319296334926942,0.5357209883847498,0.5484644286398087,0.7405838430858512,Chang2016.csv,norms,True,,zh,200,3,cbow,word2vec
gustatory_mean,0.5970729494238506,0.356496106933696,0.48939110537643477,0.6995649400709235,Chen2019.csv,norms,True,,zh,200,3,cbow,word2vec
visual_strength_mean,0.547428696617364,0.299678177880186,0.41139252821421984,0.6413988838579467,Chen2019.csv,norms,True,,zh,200,3,cbow,word2vec
auditory_mean,0.4391550839934274,0.1928571877972743,0.19710514347562835,0.4439652503018996,Chen2019.csv,norms,True,,zh,200,3,cbow,word2vec
olfactory_strength_mean,0.6557995624727442,0.4300730661394427,0.43954604116454055,0.6629826854183604,Chen2019.csv,norms,True,,zh,200,3,cbow,word2vec
haptic_strength_mean,0.5946730671266538,0.3536360567658217,0.36142539722321865,0.6011866575558864,Chen2019.csv,norms,True,,zh,200,3,cbow,word2vec
