"","var","adjusted_r","adjusted_r_squared","r_squared","r","language","dim","window","algo","dataset"
"26477","imagine_M",0,-0.0785481225772758,-0.0847260648024548,0,"ru",200,5,"cbow","Grigoriev2013.csv"
"26478","familiar_M",0,-0.0017107994705554,-0.00184535673228448,0,"ru",200,5,"cbow","Grigoriev2013.csv"
"26479","imagine_M",0.0443667204929075,0.00196840588729577,0.0021232243278696,0.0460784583929367,"ru",200,5,"sg","Grigoriev2013.csv"
"26480","familiar_M",0.301754852683887,0.091055991118274,0.0982176982848799,0.31339702979588,"ru",200,5,"sg","Grigoriev2013.csv"
"26481","imagine_M",0,-0.117890382254261,-0.127162659510215,0,"ru",200,6,"cbow","Grigoriev2013.csv"
"26482","familiar_M",0.0884564277992363,0.0078245396190015,0.0084399528474623,0.0918692159945991,"ru",200,6,"cbow","Grigoriev2013.csv"
"26483","imagine_M",0,-0.0133808520545499,-0.0144332786206381,0,"ru",200,6,"sg","Grigoriev2013.csv"
"26484","familiar_M",0.403857247949057,0.163100676720986,0.175928819833873,0.419438696156986,"ru",200,6,"sg","Grigoriev2013.csv"
"26485","imagine_M",0,-0.0903588662364264,-0.0974657433561453,0,"ru",300,1,"cbow","Grigoriev2013.csv"
"26486","familiar_M",0.101532179862442,0.0103087835476192,0.0111195867479938,0.105449451150747,"ru",300,1,"cbow","Grigoriev2013.csv"
"26487","imagine_M",0,-0.0327866244521582,-0.0353653477236763,0,"ru",300,1,"sg","Grigoriev2013.csv"
"26488","familiar_M",0.39667506984543,0.157351111036877,0.169727041118429,0.41197941831896,"ru",300,1,"sg","Grigoriev2013.csv"
"26489","imagine_M",0,-0.0735210810843004,-0.079303638023515,0,"ru",300,2,"cbow","Grigoriev2013.csv"
"26490","familiar_M",0,-0.00727294675035956,-0.00784497627005076,0,"ru",300,2,"cbow","Grigoriev2013.csv"
"26491","imagine_M",0,-0.0569348681826731,-0.0614128915228833,0,"ru",300,2,"sg","Grigoriev2013.csv"
"26492","familiar_M",0.332739721497295,0.110715722262097,0.119423700417543,0.345577343611446,"ru",300,2,"sg","Grigoriev2013.csv"
"26493","imagine_M",0,-0.105115580365937,-0.113383097922808,0,"ru",300,3,"cbow","Grigoriev2013.csv"
"26494","familiar_M",0.0607626869126174,0.00369210412084077,0.00398249433259229,0.0631070070007467,"ru",300,3,"cbow","Grigoriev2013.csv"
"26495","imagine_M",0,-0.0301456330368915,-0.0325166378824897,0,"ru",300,3,"sg","Grigoriev2013.csv"
"26496","familiar_M",0.357239945519394,0.127620378674699,0.13765793654799,0.371022824834255,"ru",300,3,"sg","Grigoriev2013.csv"
"26497","imagine_M",0,-0.052922715522901,-0.0570851762943652,0,"ru",300,4,"cbow","Grigoriev2013.csv"
"26498","familiar_M",0,-0.00485587057052674,-0.0052377929749502,0,"ru",300,4,"cbow","Grigoriev2013.csv"
"26499","imagine_M",0,-0.00074957873074985,-0.00080853436125827,0,"ru",300,4,"sg","Grigoriev2013.csv"
"26500","familiar_M",0.370765759124684,0.137467248139303,0.148279278891833,0.385070485615079,"ru",300,4,"sg","Grigoriev2013.csv"
"26501","imagine_M",0,-0.121455555971469,-0.131008240149,0,"ru",300,5,"cbow","Grigoriev2013.csv"
"26502","familiar_M",0,-0.0266346139229127,-0.0287294711977485,0,"ru",300,5,"cbow","Grigoriev2013.csv"
"26503","imagine_M",0,-0.062229193090714,-0.0671236240079611,0,"ru",300,5,"sg","Grigoriev2013.csv"
"26504","familiar_M",0.44709427122116,0.19989328735878,0.215615231308347,0.464343871832446,"ru",300,5,"sg","Grigoriev2013.csv"
"26505","imagine_M",0,-0.14063816776677,-0.151699596692246,0,"ru",300,6,"cbow","Grigoriev2013.csv"
"26506","familiar_M",0,-0.00476641486884363,-0.00514130143156166,0,"ru",300,6,"cbow","Grigoriev2013.csv"
"26507","imagine_M",0,-0.0445046620692667,-0.0480050287488719,0,"ru",300,6,"sg","Grigoriev2013.csv"
"26508","familiar_M",0.405408147199412,0.16435576581566,0.177282623801161,0.421049431541193,"ru",300,6,"sg","Grigoriev2013.csv"
"26509","imagine_M",0,-0.0694766102738354,-0.0749410627672832,0,"ru",500,1,"cbow","Grigoriev2013.csv"
"26510","familiar_M",0.0714953636634888,0.00511158702537451,0.00551362195995453,0.0742537673115279,"ru",500,1,"cbow","Grigoriev2013.csv"
"26511","imagine_M",0,-0.0454095266583067,-0.0489810624628926,0,"ru",500,1,"sg","Grigoriev2013.csv"
"26512","familiar_M",0.418732468588453,0.17533688025018,0.189127421393452,0.43488782621896,"ru",500,1,"sg","Grigoriev2013.csv"
"26513","imagine_M",0,-0.096207275767491,-0.103774140153698,0,"ru",500,2,"cbow","Grigoriev2013.csv"
"26514","familiar_M",0,-0.0240198662102613,-0.025909069170619,0,"ru",500,2,"cbow","Grigoriev2013.csv"
"26515","imagine_M",0,-0.0420230215791954,-0.0453282030517164,0,"ru",500,2,"sg","Grigoriev2013.csv"
"26516","familiar_M",0.345226436017493,0.11918129212534,0.128555101618345,0.358545815229162,"ru",500,2,"sg","Grigoriev2013.csv"
"26517","imagine_M",0,-0.0761063587513709,-0.0820922521363102,0,"ru",500,3,"cbow","Grigoriev2013.csv"
"26518","familiar_M",0.140417182825772,0.0197169852327263,0.0212677593521542,0.145834698724803,"ru",500,3,"cbow","Grigoriev2013.csv"
"26519","imagine_M",0.0739615011092038,0.00547030364632675,0.00590055224772323,0.0768150522210539,"ru",500,3,"sg","Grigoriev2013.csv"
"26520","familiar_M",0.368314883546118,0.13565585344159,0.146325414948232,0.382525051399555,"ru",500,3,"sg","Grigoriev2013.csv"
"26521","imagine_M",0,-0.072557715527406,-0.078264502141921,0,"ru",500,4,"cbow","Grigoriev2013.csv"
"26522","familiar_M",0,-0.0305299581388032,-0.0329311908014057,0,"ru",500,4,"cbow","Grigoriev2013.csv"
"26523","imagine_M",0,-0.065855511932897,-0.0710351589388552,0,"ru",500,4,"sg","Grigoriev2013.csv"
"26524","familiar_M",0.425209937876742,0.180803491269143,0.195023990582446,0.441615206466496,"ru",500,4,"sg","Grigoriev2013.csv"
"26525","imagine_M",0,-0.050625098052668,-0.0546068473377093,0,"ru",500,5,"cbow","Grigoriev2013.csv"
"26526","familiar_M",0,-0.00055797672349686,-0.00060186253321009,0,"ru",500,5,"cbow","Grigoriev2013.csv"
"26527","imagine_M",0,-0.0614620722480503,-0.0662961678181216,0,"ru",500,5,"sg","Grigoriev2013.csv"
"26528","familiar_M",0.29553838708581,0.0873429382412818,0.0942126075411579,0.306940723171686,"ru",500,5,"sg","Grigoriev2013.csv"
"26529","imagine_M",0,-0.0858396906737802,-0.0925911270189089,0,"ru",500,6,"cbow","Grigoriev2013.csv"
"26530","familiar_M",0,-0.0507854956718669,-0.0547798604999913,0,"ru",500,6,"cbow","Grigoriev2013.csv"
"26531","imagine_M",0,-0.0901038183277631,-0.0971906354996096,0,"ru",500,6,"sg","Grigoriev2013.csv"
"26532","familiar_M",0.375779431085349,0.141210180826829,0.152316599543545,0.390277592930398,"ru",500,6,"sg","Grigoriev2013.csv"
"26533","responselatency_M",0,-0.0229880061422426,-0.0233471937382151,0,"ru",50,1,"cbow","Torrance2018_ru.csv"
"26534","meaninterkeypressinterval_M",0,-0.0302509593024767,-0.0307236305415779,0,"ru",50,1,"cbow","Torrance2018_ru.csv"
"26535","responselatencycommonname_M",0,-0.0840153466314505,-0.085328086422567,0,"ru",50,1,"cbow","Torrance2018_ru.csv"
"26536","meaninterkeypressintervalcommonname_M",0.151879047934145,0.0230672452013824,0.023427670907654,0.153061003876409,"ru",50,1,"cbow","Torrance2018_ru.csv"
"26537","familiar_M",0.528522571423781,0.279336108504405,0.283700735199787,0.532635649576506,"ru",50,1,"cbow","Torrance2018_ru.csv"
"26538","complexity_M",0.580923715771709,0.337472363546009,0.342745369226416,0.585444591081356,"ru",50,1,"cbow","Torrance2018_ru.csv"
"26539","matchimage_M",0.257688149930526,0.0664031826146171,0.0674407323429705,0.259693535427762,"ru",50,1,"cbow","Torrance2018_ru.csv"
"26540","image_agreement_M",0,-0.0251953156381128,-0.0474716617815663,0,"ru",50,1,"cbow","Tsaparina2011.csv"
"26541","familiar_M",0.39763957199567,0.1581172292169,0.297915998951354,0.545816818127981,"ru",50,1,"cbow","Tsaparina2011.csv"
"26542","aoa_M",0.256363925536895,0.0657224623166864,0.123830736925952,0.351895917745506,"ru",50,1,"cbow","Tsaparina2011.csv"
"26543","imagine_M",0.31792537594746,0.101076544671334,0.190443001850257,0.436397756467946,"ru",50,1,"cbow","Tsaparina2011.csv"
"26544","visual_complexity_M",0,-0.0588807710937499,-0.110939989438834,0,"ru",50,1,"cbow","Tsaparina2011.csv"
"26545","frequency_M",0.241432767398723,0.0582897811738058,0.109826477943329,0.331400781446467,"ru",50,1,"cbow","Tsaparina2011.csv"
"26546","responselatency_M",0.067514820079321,0.00455825093034309,0.0046294736011297,0.068040235163686,"ru",50,1,"sg","Torrance2018_ru.csv"
"26547","meaninterkeypressinterval_M",0,-0.112663731369148,-0.114424102171791,0,"ru",50,1,"sg","Torrance2018_ru.csv"
"26548","responselatencycommonname_M",0.160189958393275,0.0256608227700392,0.0260617731258211,0.161436591656976,"ru",50,1,"sg","Torrance2018_ru.csv"
"26549","meaninterkeypressintervalcommonname_M",0,-0.0932764792224216,-0.0947339242102719,0,"ru",50,1,"sg","Torrance2018_ru.csv"
"26550","familiar_M",0.54462390230432,0.296615194961185,0.301249807382454,0.548862284532699,"ru",50,1,"sg","Torrance2018_ru.csv"
"26551","complexity_M",0.615655512493703,0.379031710063884,0.384954080533632,0.620446678235634,"ru",50,1,"sg","Torrance2018_ru.csv"
"26552","matchimage_M",0.129056249950139,0.0166555156511928,0.0169157580832426,0.130060593890858,"ru",50,1,"sg","Torrance2018_ru.csv"
"26553","image_agreement_M",0,-0.0169386147723299,-0.0319148290527435,0,"ru",50,1,"sg","Tsaparina2011.csv"
"26554","familiar_M",0.422359515115593,0.178387560008679,0.336108268552937,0.579748452824962,"ru",50,1,"sg","Tsaparina2011.csv"
"26555","aoa_M",0.195807862021395,0.0383407188293896,0.0722395251114718,0.268774115404501,"ru",50,1,"sg","Tsaparina2011.csv"
"26556","imagine_M",0.376799959100547,0.141978209178174,0.267507723390584,0.517211488069033,"ru",50,1,"sg","Tsaparina2011.csv"
"26557","visual_complexity_M",0,-0.0535068849945372,-0.100814801605561,0,"ru",50,1,"sg","Tsaparina2011.csv"
"26558","frequency_M",0.346024125801068,0.119732695636394,0.225593920436864,0.474967283543681,"ru",50,1,"sg","Tsaparina2011.csv"
"26559","responselatency_M",0,-0.0451942058762315,-0.0459003653430477,0,"ru",50,2,"cbow","Torrance2018_ru.csv"
"26560","meaninterkeypressinterval_M",0,-0.0932935252876712,-0.0947512366202911,0,"ru",50,2,"cbow","Torrance2018_ru.csv"
"26561","responselatencycommonname_M",0,-0.0691623404265328,-0.0702430019956973,0,"ru",50,2,"cbow","Torrance2018_ru.csv"
"26562","meaninterkeypressintervalcommonname_M",0,-0.0778141381168206,-0.0790299840248959,0,"ru",50,2,"cbow","Torrance2018_ru.csv"
"26563","familiar_M",0.5216588344274,0.272127939536153,0.276379938591406,0.525718497478837,"ru",50,2,"cbow","Torrance2018_ru.csv"
"26564","complexity_M",0.632487425057866,0.40004034285633,0.40629097321346,0.637409580421773,"ru",50,2,"cbow","Torrance2018_ru.csv"
"26565","matchimage_M",0,-0.00102725111588679,-0.00104330191457253,0,"ru",50,2,"cbow","Torrance2018_ru.csv"
"26566","image_agreement_M",0,-0.00528149119650222,-0.00995110231536089,0,"ru",50,2,"cbow","Tsaparina2011.csv"
"26567","familiar_M",0.376333349569471,0.141626789998178,0.266845598228274,0.516571000181267,"ru",50,2,"cbow","Tsaparina2011.csv"
"26568","aoa_M",0.277501484340436,0.0770070738111452,0.145092596388072,0.380910220902606,"ru",50,2,"cbow","Tsaparina2011.csv"
"26569","imagine_M",0.325043855635945,0.105653508086681,0.199066670724295,0.446168881393913,"ru",50,2,"cbow","Tsaparina2011.csv"
"26570","visual_complexity_M",0,-0.0265502537163513,-0.0500245634045887,0,"ru",50,2,"cbow","Tsaparina2011.csv"
"26571","frequency_M",0.250849463481661,0.0629254533290372,0.118560762674832,0.344326534956039,"ru",50,2,"cbow","Tsaparina2011.csv"
"26572","responselatency_M",0,-0.0228650714876751,-0.02322233822967,0,"ru",50,2,"sg","Torrance2018_ru.csv"
"26573","meaninterkeypressinterval_M",0,-0.113040944321513,-0.114807209076536,0,"ru",50,2,"sg","Torrance2018_ru.csv"
"26574","responselatencycommonname_M",0,-0.0281060290377035,-0.0285451857414176,0,"ru",50,2,"sg","Torrance2018_ru.csv"
"26575","meaninterkeypressintervalcommonname_M",0,-0.0788241073689391,-0.0800557340465787,0,"ru",50,2,"sg","Torrance2018_ru.csv"
"26576","familiar_M",0.534644809435211,0.285845072256013,0.290311401510013,0.538805532182079,"ru",50,2,"sg","Torrance2018_ru.csv"
"26577","complexity_M",0.645288270004964,0.416396951405999,0.422903153771718,0.650310044341711,"ru",50,2,"sg","Torrance2018_ru.csv"
"26578","matchimage_M",0.238858657115975,0.0570534580792471,0.0579449183617353,0.240717507385182,"ru",50,2,"sg","Torrance2018_ru.csv"
"26579","image_agreement_M",0,-0.00575573298801278,-0.0108446432518046,0,"ru",50,2,"sg","Tsaparina2011.csv"
"26580","familiar_M",0.419074242609989,0.175623220819136,0.330899848982396,0.575238949465694,"ru",50,2,"sg","Tsaparina2011.csv"
"26581","aoa_M",0.223930113449782,0.0501446957096322,0.0944799449650996,0.307375901731251,"ru",50,2,"sg","Tsaparina2011.csv"
"26582","imagine_M",0.387557631276422,0.150200917560591,0.283000509306235,0.53197792182217,"ru",50,2,"sg","Tsaparina2011.csv"
"26583","visual_complexity_M",0,-0.0544381279711122,-0.102569399652888,0,"ru",50,2,"sg","Tsaparina2011.csv"
"26584","frequency_M",0.259273925708246,0.0672229685521653,0.126657910259872,0.355890306498888,"ru",50,2,"sg","Tsaparina2011.csv"
"26585","responselatency_M",0,-0.0571212541425864,-0.0580137737385643,0,"ru",50,3,"cbow","Torrance2018_ru.csv"
"26586","meaninterkeypressinterval_M",0,-0.164059433810197,-0.166622862463482,0,"ru",50,3,"cbow","Torrance2018_ru.csv"
"26587","responselatencycommonname_M",0,-0.045540532398053,-0.0462521032167725,0,"ru",50,3,"cbow","Torrance2018_ru.csv"
"26588","meaninterkeypressintervalcommonname_M",0,-0.133962289122939,-0.136055449890485,0,"ru",50,3,"cbow","Torrance2018_ru.csv"
"26589","familiar_M",0.540748088146511,0.292408494834107,0.29697737756589,0.544956307942104,"ru",50,3,"cbow","Torrance2018_ru.csv"
"26590","complexity_M",0.575857945058323,0.331612372886795,0.336793816213151,0.580339397433219,"ru",50,3,"cbow","Torrance2018_ru.csv"
"26591","matchimage_M",0.163873855929479,0.0268546406571957,0.0272742444174644,0.165149158088876,"ru",50,3,"cbow","Torrance2018_ru.csv"
"26592","image_agreement_M",0,-0.0455712268563442,-0.0858628603573802,0,"ru",50,3,"cbow","Tsaparina2011.csv"
"26593","familiar_M",0.354036384833935,0.125341761786282,0.236162221902202,0.48596524762806,"ru",50,3,"cbow","Tsaparina2011.csv"
"26594","aoa_M",0.24302411666513,0.0590607212808665,0.111279041925535,0.333585134449266,"ru",50,3,"cbow","Tsaparina2011.csv"
"26595","imagine_M",0.260619401107007,0.0679224722333749,0.127975877561664,0.357737162679059,"ru",50,3,"cbow","Tsaparina2011.csv"
"26596","visual_complexity_M",0,-0.0353882223373409,-0.0666765896477948,0,"ru",50,3,"cbow","Tsaparina2011.csv"
"26597","frequency_M",0.265195367286303,0.0703285828301169,0.132509342039672,0.364018326516223,"ru",50,3,"cbow","Tsaparina2011.csv"
"26598","responselatency_M",0.122280348423279,0.0149524836105186,0.0151861161669329,0.123231960817529,"ru",50,3,"sg","Torrance2018_ru.csv"
"26599","meaninterkeypressinterval_M",0,-0.0386375813769902,-0.0392412935860057,0,"ru",50,3,"sg","Torrance2018_ru.csv"
"26600","responselatencycommonname_M",0.161391637828345,0.0260472607609157,0.026454249210305,0.162647622824021,"ru",50,3,"sg","Torrance2018_ru.csv"
"26601","meaninterkeypressintervalcommonname_M",0,-0.00738100495671093,-0.00749633315915954,0,"ru",50,3,"sg","Torrance2018_ru.csv"
"26602","familiar_M",0.561542038189439,0.315329460653949,0.320256483476667,0.565912081048521,"ru",50,3,"sg","Torrance2018_ru.csv"
"26603","complexity_M",0.619164437554272,0.383364600731898,0.389354672618334,0.623982910517855,"ru",50,3,"sg","Torrance2018_ru.csv"
"26604","matchimage_M",0.128935155256014,0.0166242742608924,0.0168840285462188,0.129938556811359,"ru",50,3,"sg","Torrance2018_ru.csv"
"26605","image_agreement_M",0,-0.0290937012144804,-0.0548167907028929,0,"ru",50,3,"sg","Tsaparina2011.csv"
"26606","familiar_M",0.42033750694562,0.176683619745259,0.332897795739543,0.576972959279326,"ru",50,3,"sg","Tsaparina2011.csv"
"26607","aoa_M",0.200657352086584,0.0402633729463993,0.0758620868319352,0.275430729643472,"ru",50,3,"sg","Tsaparina2011.csv"
"26608","imagine_M",0.406049404135669,0.164876118598932,0.310650735652866,0.557360507798019,"ru",50,3,"sg","Tsaparina2011.csv"
"26609","visual_complexity_M",0,-0.0906017885160572,-0.170707028362571,0,"ru",50,3,"sg","Tsaparina2011.csv"
"26610","frequency_M",0.284644434130627,0.0810224538815449,0.152658160057301,0.390714934520426,"ru",50,3,"sg","Tsaparina2011.csv"
"26611","responselatency_M",0.0809687074302412,0.00655593158292399,0.00665836801390718,0.0815988236061475,"ru",50,4,"cbow","Torrance2018_ru.csv"
"26612","meaninterkeypressinterval_M",0,-0.150984836507882,-0.153343974578318,0,"ru",50,4,"cbow","Torrance2018_ru.csv"
"26613","responselatencycommonname_M",0,-0.00190224131554019,-0.00193196383609551,0,"ru",50,4,"cbow","Torrance2018_ru.csv"
"26614","meaninterkeypressintervalcommonname_M",0,-0.132735719779225,-0.134809715400776,0,"ru",50,4,"cbow","Torrance2018_ru.csv"
"26615","familiar_M",0.561676066700954,0.315480003904654,0.320409378965665,0.566047152599202,"ru",50,4,"cbow","Torrance2018_ru.csv"
"26616","complexity_M",0.600917116759668,0.361101381214753,0.366743590296233,0.605593585085107,"ru",50,4,"cbow","Torrance2018_ru.csv"
"26617","matchimage_M",0.166443337945159,0.0277033847463265,0.0281362501329878,0.167738636375129,"ru",50,4,"cbow","Torrance2018_ru.csv"
"26618","image_agreement_M",0,-0.045702730125078,-0.0861106317600554,0,"ru",50,4,"cbow","Tsaparina2011.csv"
"26619","familiar_M",0.362914994578263,0.131707293289741,0.248155814795914,0.498152401174494,"ru",50,4,"cbow","Tsaparina2011.csv"
"26620","aoa_M",0.199375522454755,0.0397505989541066,0.0748959455903593,0.273671236322635,"ru",50,4,"cbow","Tsaparina2011.csv"
"26621","imagine_M",0.296766238321809,0.0880702002076767,0.165937145513244,0.407353833311096,"ru",50,4,"cbow","Tsaparina2011.csv"
"26622","visual_complexity_M",0,-0.100505048160826,-0.189366218790825,0,"ru",50,4,"cbow","Tsaparina2011.csv"
"26623","frequency_M",0.273734054959832,0.0749303328447523,0.141179712494076,0.37573888871672,"ru",50,4,"cbow","Tsaparina2011.csv"
"26624","responselatency_M",0,-0.0101116554425381,-0.0102696500588277,0,"ru",50,4,"sg","Torrance2018_ru.csv"
"26625","meaninterkeypressinterval_M",0,-0.0564063055492136,-0.0572876540734201,0,"ru",50,4,"sg","Torrance2018_ru.csv"
"26626","responselatencycommonname_M",0,-0.0105948792090818,-0.0107604241967237,0,"ru",50,4,"sg","Torrance2018_ru.csv"
"26627","meaninterkeypressintervalcommonname_M",0,-0.05423042494285,-0.0550777753325821,0,"ru",50,4,"sg","Torrance2018_ru.csv"
"26628","familiar_M",0.518468641089502,0.268809731793195,0.273009883852463,0.522503477359207,"ru",50,4,"sg","Torrance2018_ru.csv"
"26629","complexity_M",0.606843457017248,0.368258981324645,0.374013027907843,0.611566045417699,"ru",50,4,"sg","Torrance2018_ru.csv"
"26630","matchimage_M",0.0644997338875162,0.0041602156715604,0.00422521904142853,0.0650016849122277,"ru",50,4,"sg","Torrance2018_ru.csv"
"26631","image_agreement_M",0,-0.0347704568108738,-0.0655126289912196,0,"ru",50,4,"sg","Tsaparina2011.csv"
"26632","familiar_M",0.376630474560745,0.141850514367852,0.267267127680892,0.516978846453984,"ru",50,4,"sg","Tsaparina2011.csv"
"26633","aoa_M",0.20072922543903,0.040292221945353,0.0759164425677688,0.275529386033085,"ru",50,4,"sg","Tsaparina2011.csv"
"26634","imagine_M",0.355863905397242,0.126639119164577,0.238606633060088,0.488473779296379,"ru",50,4,"sg","Tsaparina2011.csv"
"26635","visual_complexity_M",0,-0.0545993943660409,-0.102873249140894,0,"ru",50,4,"sg","Tsaparina2011.csv"
"26636","frequency_M",0.267317893476848,0.0714588561728995,0.134638942423329,0.366931795328953,"ru",50,4,"sg","Tsaparina2011.csv"
"26637","responselatency_M",0.0945072618153681,0.00893162253583854,0.00907117913796102,0.0952427379801789,"ru",50,5,"cbow","Torrance2018_ru.csv"
"26638","meaninterkeypressinterval_M",0,-0.0715124396534366,-0.0726298215230216,0,"ru",50,5,"cbow","Torrance2018_ru.csv"
"26639","responselatencycommonname_M",0,-0.0209814776892703,-0.0213093132781651,0,"ru",50,5,"cbow","Torrance2018_ru.csv"
"26640","meaninterkeypressintervalcommonname_M",0,-0.0599266369934339,-0.0608629906964563,0,"ru",50,5,"cbow","Torrance2018_ru.csv"
"26641","familiar_M",0.515020519572541,0.26524613558077,0.26939060644922,0.519028521807058,"ru",50,5,"cbow","Torrance2018_ru.csv"
"26642","complexity_M",0.573753044051074,0.329192555557874,0.334336189238466,0.578218115626331,"ru",50,5,"cbow","Torrance2018_ru.csv"
"26643","matchimage_M",0,-0.0205770869663481,-0.0208986039501973,0,"ru",50,5,"cbow","Torrance2018_ru.csv"
"26644","image_agreement_M",0,-0.0117416658762812,-0.0221230168034811,0,"ru",50,5,"cbow","Tsaparina2011.csv"
"26645","familiar_M",0.37415288443288,0.139990380929444,0.263762364068282,0.513578001931821,"ru",50,5,"cbow","Tsaparina2011.csv"
"26646","aoa_M",0.294285880360846,0.0866041793797582,0.163174947733813,0.403949189544691,"ru",50,5,"cbow","Tsaparina2011.csv"
"26647","imagine_M",0.311080950335334,0.0967713576615345,0.182331399496428,0.427002809705543,"ru",50,5,"cbow","Tsaparina2011.csv"
"26648","visual_complexity_M",0,-0.0671085200615995,-0.126442272555087,0,"ru",50,5,"cbow","Tsaparina2011.csv"
"26649","frequency_M",0.203803202960141,0.0415357455368126,0.0782594229931408,0.279748857000598,"ru",50,5,"cbow","Tsaparina2011.csv"
"26650","responselatency_M",0,-0.0388588819138819,-0.0394660519437863,0,"ru",50,5,"sg","Torrance2018_ru.csv"
"26651","meaninterkeypressinterval_M",0,-0.0560421052250277,-0.0569177631191687,0,"ru",50,5,"sg","Torrance2018_ru.csv"
"26652","responselatencycommonname_M",0,-0.0101996325231868,-0.0103590017813616,0,"ru",50,5,"sg","Torrance2018_ru.csv"
"26653","meaninterkeypressintervalcommonname_M",0,-0.0613043440221834,-0.06226222439753,0,"ru",50,5,"sg","Torrance2018_ru.csv"
"26654","familiar_M",0.540589332944633,0.292236826893524,0.296803027313735,0.544796317272552,"ru",50,5,"sg","Torrance2018_ru.csv"
"26655","complexity_M",0.631149372798236,0.398349530783607,0.404573742202101,0.636061115147044,"ru",50,5,"sg","Torrance2018_ru.csv"
"26656","matchimage_M",0.182457180609984,0.0332906227561442,0.033810788736709,0.183877102263194,"ru",50,5,"sg","Torrance2018_ru.csv"
"26657","image_agreement_M",0,-0.0395103118239105,-0.0744432094730996,0,"ru",50,5,"sg","Tsaparina2011.csv"
"26658","familiar_M",0.38214087190877,0.146031645983195,0.275144991517117,0.524542649855202,"ru",50,5,"sg","Tsaparina2011.csv"
"26659","aoa_M",0.210490450439353,0.0443062297261616,0.083479420642585,0.288928054440175,"ru",50,5,"sg","Tsaparina2011.csv"
"26660","imagine_M",0.339259594138727,0.115097072215174,0.21685972752737,0.465682002580484,"ru",50,5,"sg","Tsaparina2011.csv"
"26661","visual_complexity_M",0,-0.0539336421044744,-0.101618874452943,0,"ru",50,5,"sg","Tsaparina2011.csv"
"26662","frequency_M",0.261592082997164,0.0684304178867952,0.128932921506218,0.359072306793796,"ru",50,5,"sg","Tsaparina2011.csv"
"26663","responselatency_M",0,-0.0570664107032646,-0.0579580733705031,0,"ru",50,6,"cbow","Torrance2018_ru.csv"
"26664","meaninterkeypressinterval_M",0,-0.0852800121908787,-0.0866125123813611,0,"ru",50,6,"cbow","Torrance2018_ru.csv"
"26665","responselatencycommonname_M",0,-0.0820940858007293,-0.0833768058913656,0,"ru",50,6,"cbow","Torrance2018_ru.csv"
"26666","meaninterkeypressintervalcommonname_M",0,-0.0325534517535618,-0.0330620994372112,0,"ru",50,6,"cbow","Torrance2018_ru.csv"
"26667","familiar_M",0.514419866179928,0.264627798720575,0.268762608075584,0.518423193998479,"ru",50,6,"cbow","Torrance2018_ru.csv"
"26668","complexity_M",0.566670924088047,0.321115936206801,0.326133372710032,0.571080881058045,"ru",50,6,"cbow","Torrance2018_ru.csv"
"26669","matchimage_M",0,-0.0129384546872691,-0.0131406180417577,0,"ru",50,6,"cbow","Torrance2018_ru.csv"
"26670","image_agreement_M",0,-0.0553629310426595,-0.104311863976718,0,"ru",50,6,"cbow","Tsaparina2011.csv"
"26671","familiar_M",0.367487857218986,0.135047325203402,0.25444892370641,0.504429304963947,"ru",50,6,"cbow","Tsaparina2011.csv"
"26672","aoa_M",0.199090522906957,0.0396370363113655,0.0746819769525119,0.273280033944143,"ru",50,6,"cbow","Tsaparina2011.csv"
"26673","imagine_M",0.242337815608432,0.0587276168738664,0.11065142447576,0.332643088723876,"ru",50,6,"cbow","Tsaparina2011.csv"
"26674","visual_complexity_M",0,-0.0521928816513464,-0.0983390270138174,0,"ru",50,6,"cbow","Tsaparina2011.csv"
"26675","frequency_M",0.181224742403758,0.0328424072593083,0.0618799014824772,0.248756711432028,"ru",50,6,"cbow","Tsaparina2011.csv"
"26676","responselatency_M",0,-0.0329257603189961,-0.0334402253239804,0,"ru",50,6,"sg","Torrance2018_ru.csv"
"26677","meaninterkeypressinterval_M",0,-0.0380723675918445,-0.0386672483354671,0,"ru",50,6,"sg","Torrance2018_ru.csv"
"26678","responselatencycommonname_M",0,-0.0235720054311993,-0.0239403180160618,0,"ru",50,6,"sg","Torrance2018_ru.csv"
"26679","meaninterkeypressintervalcommonname_M",0,-0.0268306585299938,-0.027249887569525,0,"ru",50,6,"sg","Torrance2018_ru.csv"
"26680","familiar_M",0.473738412414606,0.224428083397111,0.227934772200191,0.477425148269538,"ru",50,6,"sg","Torrance2018_ru.csv"
"26681","complexity_M",0.643467278969445,0.414050139104341,0.420519672527846,0.648474881955999,"ru",50,6,"sg","Torrance2018_ru.csv"
"26682","matchimage_M",0,-0.00870374059711386,-0.00883973654394377,0,"ru",50,6,"sg","Torrance2018_ru.csv"
"26683","image_agreement_M",0,-0.0295721454966772,-0.0557182497467882,0,"ru",50,6,"sg","Tsaparina2011.csv"
"26684","familiar_M",0.353796549295143,0.12517199829315,0.235842362637704,0.485636039269847,"ru",50,6,"sg","Tsaparina2011.csv"
"26685","aoa_M",0.190391711299456,0.0362490037315355,0.0682984277624663,0.261339678890264,"ru",50,6,"sg","Tsaparina2011.csv"
"26686","imagine_M",0.348646113342369,0.12155411234874,0.229025736071711,0.478566334035012,"ru",50,6,"sg","Tsaparina2011.csv"
"26687","visual_complexity_M",0,-0.0803582761339657,-0.151406751984118,0,"ru",50,6,"sg","Tsaparina2011.csv"
