IAPS	set	valcat	content	val_yf	val_ym	val_of	val_om	val_f	val_m	val_y	val_o	val_t	aro_yf	aro_ym	aro_of	aro_om	aro_f	aro_m	aro_y	aro_o	aro_t	vage_p	vage_e	vage_s	vaxs_p	vaxs_e	vaxs_s	vsex_p	vsex_e	vsex_s	aage_p	aage_e	aage_s	aaxs_p	aaxs_e	aaxs_s	asex_p	asex_e	asex_s	phit_y	phit_o	phit_t	pfa_y	pfa_o	pfa_t	dp_y	dp_o	dp_t	bc_y	by_o	by_t
1050.0	2	1	1	4.083	4.667	3.429	4.000	3.731	4.357	4.407	3.704	4.056	5.083	5.133	5.571	5.769	5.346	5.429	5.111	5.667	5.389	0.160	0.019	0	0.927	0.000	0	0.601	0.003	0	0.427	0.013	0	0.917	0.000	0	0.861	0.001	0	0.900	0.820	0.867	0.180	0.220	0.194	2.197	1.688	1.978	-0.183	-0.072	-0.125
1090.0	2	4	1	5.308	4.385	4.643	4.917	4.963	4.640	4.846	4.769	4.808	4.231	6.000	4.929	4.167	4.593	5.120	5.115	4.577	4.846	0.496	0.005	0	0.032	0.045	1	0.376	0.008	0	0.312	0.022	0	0.051	0.079	0	0.459	0.012	0	0.740	0.900	0.827	0.220	0.340	0.276	1.416	1.694	1.537	0.064	-0.435	-0.172
1110.0	2	2	1	5.462	4.462	5.071	5.667	5.259	5.040	4.962	5.346	5.154	3.385	5.615	4.500	4.000	3.963	4.840	4.500	4.269	4.385	0.529	0.004	0	0.006	0.075	1	0.147	0.021	0	0.708	0.003	0	0.024	0.104	1	0.141	0.046	0	0.740	0.940	0.847	0.100	0.300	0.194	1.925	2.079	1.887	0.319	-0.515	-0.080
1111.0	2	1	1	3.500	3.533	2.929	3.077	3.192	3.321	3.519	3.000	3.259	5.833	5.333	6.357	6.615	6.115	5.929	5.556	6.481	6.019	0.080	0.029	0	0.689	0.002	0	0.792	0.001	0	0.177	0.036	0	0.568	0.007	0	0.855	0.001	0	0.900	0.980	0.949	0.020	0.060	0.031	3.335	3.609	3.507	0.386	-0.249	0.118
1121.0	2	2	2	7.154	6.462	6.643	6.583	6.889	6.520	6.808	6.615	6.712	3.231	3.923	2.357	2.583	2.778	3.280	3.577	2.462	3.019	0.100	0.027	0	0.555	0.004	0	0.307	0.011	0	0.015	0.120	1	0.769	0.002	0	0.443	0.013	0	0.780	0.740	0.765	0.300	0.140	0.214	1.297	1.724	1.515	-0.124	0.218	0.034
1205.0	2	1	1	3.250	4.467	2.643	3.846	2.923	4.179	3.926	3.222	3.574	5.583	5.133	6.429	6.154	6.038	5.607	5.333	6.296	5.815	0.068	0.032	0	0.911	0.000	0	0.064	0.033	0	0.151	0.041	0	0.891	0.000	0	0.573	0.006	0	0.780	0.780	0.786	0.140	0.340	0.235	1.853	1.185	1.515	0.154	-0.180	-0.034
1220.0	2	4	1	4.000	3.385	4.714	5.167	4.370	4.240	3.692	4.923	4.308	5.538	5.692	4.571	3.583	5.037	4.680	5.615	4.115	4.865	0.001	0.103	1	0.066	0.034	0	0.963	0.000	0	0.030	0.096	1	0.257	0.027	0	0.663	0.004	0	0.900	0.900	0.908	0.100	0.260	0.173	2.563	1.925	2.270	0.000	-0.319	-0.194
1230.0	2	3	2	3.667	5.200	4.214	3.846	3.962	4.571	4.519	4.037	4.278	5.083	3.200	4.857	5.308	4.962	4.179	4.037	5.074	4.556	0.097	0.026	0	0.010	0.063	1	0.108	0.025	0	0.113	0.050	0	0.051	0.074	0	0.225	0.029	0	0.380	0.620	0.500	0.220	0.100	0.153	0.467	1.587	1.023	0.539	0.488	0.512
1274.0	2	3	1	3.167	3.867	3.286	2.846	3.231	3.393	3.556	3.074	3.315	5.583	4.400	5.643	5.692	5.615	5.000	4.926	5.667	5.296	0.178	0.017	0	0.157	0.019	0	0.404	0.007	0	0.303	0.021	0	0.347	0.018	0	0.387	0.015	0	0.620	0.700	0.663	0.180	0.220	0.194	1.221	1.297	1.285	0.305	0.124	0.221
1275.0	2	2	1	3.692	3.538	4.714	5.083	4.222	4.280	3.615	4.885	4.250	4.769	6.154	5.214	4.250	5.000	5.240	5.462	4.769	5.115	0.028	0.048	1	0.028	0.048	1	0.574	0.003	0	0.364	0.018	0	0.030	0.096	1	0.525	0.009	0	0.700	0.700	0.704	0.140	0.180	0.153	1.605	1.440	1.560	0.278	0.195	0.244
1300.0	2	1	1	2.083	2.400	1.643	1.308	1.846	1.893	2.259	1.481	1.870	7.333	6.600	7.929	8.462	7.654	7.464	6.926	8.185	7.556	0.001	0.108	1	0.091	0.027	0	0.872	0.000	0	0.012	0.119	1	0.187	0.034	0	0.833	0.001	0	0.860	0.940	0.908	0.020	0.460	0.235	3.134	1.655	2.053	0.487	-0.727	-0.303
1301.0	2	3	1	3.083	3.467	2.357	2.615	2.692	3.071	3.296	2.481	2.889	6.750	5.733	6.786	7.000	6.769	6.321	6.185	6.889	6.537	0.043	0.039	1	0.336	0.009	0	0.306	0.010	0	0.252	0.026	0	0.278	0.023	0	0.478	0.010	0	0.740	0.780	0.765	0.260	0.340	0.296	1.287	1.185	1.260	0.000	-0.180	-0.094
1313.0	2	4	2	6.077	6.462	6.000	5.333	6.037	5.920	6.269	5.692	5.981	3.692	4.308	3.500	3.083	3.593	3.720	4.000	3.308	3.654	0.761	0.001	0	0.714	0.001	0	0.975	0.000	0	0.155	0.043	0	0.480	0.011	0	0.982	0.000	0	0.580	0.580	0.582	0.220	0.220	0.214	0.974	0.974	0.998	0.285	0.285	0.293
1390.0	2	4	2	5.615	4.692	5.500	5.917	5.556	5.280	5.154	5.692	5.423	3.692	5.154	3.286	3.250	3.481	4.240	4.423	3.269	3.846	0.055	0.037	0	0.079	0.031	0	0.236	0.014	0	0.085	0.062	0	0.167	0.040	0	0.185	0.037	0	0.780	0.780	0.786	0.180	0.220	0.194	1.688	1.544	1.655	0.072	0.000	0.036
1440.0	2	2	3	7.615	7.154	7.929	7.167	7.778	7.160	7.385	7.577	7.481	3.462	3.308	2.429	2.083	2.926	2.720	3.385	2.269	2.827	0.065	0.034	0	0.737	0.001	0	0.831	0.000	0	0.062	0.072	0	0.992	0.000	0	0.587	0.006	0	0.900	0.980	0.949	0.060	0.020	0.031	2.836	4.107	3.507	0.137	0.000	0.118
1460.0	2	4	3	7.769	7.077	7.286	7.333	7.519	7.200	7.423	7.308	7.365	2.846	2.923	2.214	1.583	2.519	2.280	2.885	1.923	2.404	0.156	0.020	0	0.408	0.007	0	0.863	0.000	0	0.043	0.084	1	0.591	0.006	0	0.492	0.010	0	0.780	0.900	0.847	0.020	0.020	0.010	2.826	3.335	3.342	0.641	0.386	0.648
1463.0	2	3	3	6.583	7.400	8.000	7.692	7.346	7.536	7.037	7.852	7.444	2.167	3.133	2.000	2.077	2.077	2.643	2.704	2.037	2.370	0.009	0.063	1	0.833	0.000	0	0.630	0.002	0	0.145	0.042	0	0.287	0.023	0	0.212	0.031	0	0.820	0.940	0.888	0.020	0.180	0.092	2.969	2.470	2.544	0.569	-0.320	0.057
1510.0	2	4	3	5.846	5.846	5.857	6.250	5.852	6.040	5.846	6.038	5.942	3.615	3.231	3.714	2.917	3.667	3.080	3.423	3.346	3.385	0.601	0.003	0	0.749	0.001	0	0.171	0.019	0	0.657	0.004	0	0.841	0.001	0	0.155	0.043	0	0.740	0.700	0.724	0.020	0.020	0.010	2.697	2.578	2.915	0.705	0.765	0.861
1525.0	2	3	1	1.917	2.800	1.929	1.769	1.923	2.321	2.407	1.852	2.130	7.583	6.333	7.571	8.000	7.577	7.107	6.889	7.778	7.333	0.032	0.043	1	0.029	0.045	1	0.212	0.015	0	0.124	0.047	0	0.119	0.048	0	0.441	0.012	0	0.940	0.980	0.969	0.020	0.100	0.051	3.609	3.335	3.507	0.249	-0.386	-0.118
1540.0	2	3	3	5.583	6.067	7.571	7.154	6.654	6.571	5.852	7.370	6.611	2.000	2.333	2.429	2.615	2.231	2.464	2.185	2.519	2.352	0.056	0.035	0	0.539	0.004	0	0.711	0.001	0	0.362	0.017	0	0.850	0.001	0	0.503	0.009	0	0.660	0.780	0.724	0.060	0.060	0.051	1.967	2.327	2.231	0.571	0.391	0.519
1590.0	2	3	3	6.167	6.333	7.786	7.308	7.038	6.786	6.259	7.556	6.907	3.917	2.133	2.286	2.846	3.038	2.464	2.926	2.556	2.741	0.005	0.073	1	0.016	0.054	1	0.458	0.005	0	0.351	0.017	0	0.020	0.104	1	0.215	0.031	0	0.740	0.900	0.827	0.020	0.060	0.031	2.697	2.836	2.812	0.705	0.137	0.466
1616.0	2	3	2	4.250	4.533	4.500	4.769	4.385	4.643	4.407	4.630	4.519	5.083	4.000	4.429	4.538	4.731	4.250	4.481	4.481	4.481	0.733	0.001	0	0.494	0.005	0	0.388	0.007	0	0.929	0.000	0	0.363	0.017	0	0.458	0.011	0	0.860	0.900	0.888	0.100	0.100	0.092	2.362	2.563	2.544	0.101	0.000	0.057
1650.0	2	3	3	5.500	6.533	6.714	6.231	6.154	6.393	6.074	6.481	6.278	3.833	3.467	3.500	4.846	3.654	4.107	3.630	4.148	3.889	0.932	0.000	0	0.042	0.039	1	0.785	0.001	0	0.385	0.015	0	0.157	0.040	0	0.416	0.013	0	0.740	0.820	0.786	0.020	0.100	0.051	2.697	2.197	2.427	0.705	0.183	0.422
1660.0	2	3	3	5.333	6.133	5.571	5.846	5.462	6.000	5.778	5.704	5.741	3.667	3.533	4.071	4.000	3.885	3.750	3.593	4.037	3.815	0.556	0.003	0	0.707	0.001	0	0.413	0.006	0	0.467	0.011	0	0.959	0.000	0	0.864	0.001	0	0.820	0.940	0.888	0.020	0.100	0.051	2.969	2.836	2.850	0.569	-0.137	0.210
1670.0	2	3	2	5.667	5.933	6.500	6.846	6.115	6.357	5.815	6.667	6.241	2.500	3.267	2.714	2.692	2.615	3.000	2.926	2.704	2.815	0.106	0.025	0	0.503	0.004	0	0.919	0.000	0	0.699	0.003	0	0.398	0.014	0	0.425	0.013	0	0.780	0.940	0.867	0.020	0.020	0.010	2.826	3.609	3.433	0.641	0.249	0.602
1710.0	2	1	3	6.667	8.067	8.143	7.923	7.462	8.000	7.444	8.037	7.741	2.417	3.200	1.786	2.231	2.077	2.750	2.852	2.000	2.426	0.016	0.055	1	0.287	0.011	0	0.968	0.000	0	0.108	0.051	0	0.731	0.002	0	0.215	0.031	0	0.900	0.980	0.949	0.020	0.140	0.071	3.335	3.134	3.100	0.386	-0.487	-0.085
1720.0	2	1	3	7.000	7.333	7.429	6.846	7.231	7.107	7.185	7.148	7.167	2.583	3.067	2.357	4.000	2.462	3.500	2.852	3.148	3.000	0.543	0.004	0	0.101	0.026	0	0.061	0.033	0	0.482	0.010	0	0.251	0.026	0	0.038	0.083	1	0.860	0.900	0.888	0.060	0.060	0.051	2.635	2.836	2.850	0.237	0.137	0.210
1721.0	2	4	3	7.308	7.462	7.214	7.000	7.259	7.240	7.385	7.115	7.250	2.846	3.000	2.357	2.500	2.593	2.760	2.923	2.423	2.673	0.698	0.002	0	0.677	0.002	0	0.895	0.000	0	0.267	0.026	0	0.889	0.000	0	0.889	0.000	0	0.780	0.740	0.765	0.220	0.260	0.235	1.544	1.287	1.447	0.000	0.000	0.000
1722.0	2	2	3	7.000	6.769	7.500	7.083	7.259	6.920	6.885	7.308	7.096	2.769	3.308	2.500	2.250	2.630	2.800	3.038	2.385	2.712	0.089	0.029	0	0.835	0.000	0	0.646	0.002	0	0.195	0.036	0	0.570	0.007	0	0.900	0.000	0	0.780	0.820	0.806	0.220	0.500	0.357	1.544	0.915	1.230	0.000	-0.458	-0.249
1731.0	4	2	3	7.462	7.231	6.786	7.083	7.111	7.160	7.346	6.923	7.135	3.462	2.538	2.500	2.000	2.963	2.280	3.000	2.269	2.635	0.732	0.001	0	0.868	0.000	0	0.311	0.010	0	0.207	0.034	0	0.834	0.001	0	0.234	0.030	0	0.700	0.740	0.724	0.020	0.060	0.031	2.578	2.198	2.468	0.765	0.456	0.638
1740.0	2	1	3	6.583	6.600	7.643	7.692	7.154	7.107	6.593	7.667	7.130	2.083	3.400	2.286	2.231	2.192	2.857	2.815	2.259	2.537	0.005	0.074	1	0.198	0.016	0	0.273	0.012	0	0.258	0.026	0	0.111	0.050	0	0.142	0.043	0	0.900	0.820	0.867	0.060	0.020	0.031	2.836	2.969	2.986	0.137	0.569	0.379
1750.0	2	1	3	7.583	7.333	8.071	6.846	7.846	7.107	7.444	7.481	7.463	2.167	2.733	1.643	2.308	1.885	2.536	2.481	1.963	2.222	0.413	0.006	0	0.355	0.008	0	0.021	0.050	1	0.182	0.035	0	0.889	0.000	0	0.086	0.058	0	0.740	0.740	0.745	0.020	0.020	0.010	2.697	2.697	2.977	0.705	0.705	0.830
1810.0	2	2	3	6.923	6.923	6.214	6.500	6.556	6.720	6.923	6.346	6.635	3.385	2.692	3.214	2.583	3.296	2.640	3.038	2.923	2.981	0.699	0.002	0	0.880	0.000	0	0.150	0.021	0	0.664	0.004	0	0.813	0.001	0	0.171	0.039	0	0.700	0.660	0.684	0.140	0.260	0.194	1.605	1.056	1.342	0.278	0.115	0.193
1811.0	2	2	3	6.769	6.385	6.286	6.500	6.519	6.440	6.577	6.385	6.481	3.308	4.231	3.357	2.917	3.333	3.600	3.769	3.154	3.462	0.660	0.002	0	0.141	0.022	0	0.578	0.003	0	0.334	0.020	0	0.198	0.035	0	0.591	0.006	0	0.660	0.740	0.704	0.140	0.260	0.194	1.493	1.287	1.400	0.334	0.000	0.164
1920.0	2	2	3	6.538	7.462	6.857	7.167	6.704	7.320	7.000	7.000	7.000	2.769	3.769	2.286	2.333	2.519	3.080	3.269	2.308	2.788	0.145	0.021	0	0.949	0.000	0	0.662	0.002	0	0.057	0.075	0	0.450	0.012	0	0.399	0.015	0	0.820	0.820	0.827	0.020	0.060	0.031	2.969	2.470	2.812	0.569	0.320	0.466
1930.0	2	2	1	3.077	4.462	3.214	3.750	3.148	4.120	3.769	3.462	3.615	5.846	6.385	5.929	5.667	5.889	6.040	6.115	5.808	5.962	0.982	0.000	0	0.933	0.000	0	0.351	0.009	0	0.552	0.008	0	0.539	0.008	0	0.862	0.001	0	0.860	0.820	0.847	0.020	0.140	0.071	3.134	1.996	2.489	0.487	0.082	0.221
1935.0	2	3	2	4.000	4.733	3.714	4.769	3.846	4.750	4.407	4.222	4.315	4.667	4.000	4.857	4.385	4.769	4.179	4.296	4.630	4.463	0.652	0.002	0	0.944	0.000	0	0.112	0.024	0	0.678	0.003	0	0.888	0.000	0	0.412	0.014	0	0.620	0.500	0.561	0.180	0.260	0.214	1.221	0.643	0.946	0.305	0.322	0.319
1945.0	2	3	2	3.667	4.067	3.857	4.154	3.769	4.107	3.889	4.000	3.944	5.833	5.333	5.714	5.154	5.769	5.250	5.556	5.444	5.500	0.744	0.001	0	0.981	0.000	0	0.321	0.009	0	0.822	0.001	0	0.964	0.000	0	0.427	0.013	0	0.900	0.900	0.908	0.060	0.100	0.071	2.836	2.563	2.795	0.137	0.000	0.068
1947.0	2	3	2	5.333	6.867	5.929	6.077	5.654	6.500	6.185	6.000	6.093	2.917	3.267	3.429	4.385	3.192	3.786	3.111	3.889	3.500	0.259	0.012	0	0.218	0.015	0	0.815	0.001	0	0.172	0.037	0	0.609	0.005	0	0.273	0.024	0	0.620	0.740	0.684	0.100	0.140	0.112	1.587	1.724	1.693	0.488	0.218	0.368
1999.0	1	4	3	5.692	5.462	6.571	5.750	6.148	5.600	5.577	6.192	5.885	2.385	2.231	2.786	2.667	2.593	2.440	2.308	2.731	2.519	0.798	0.001	0	0.547	0.004	0	0.711	0.001	0	0.369	0.017	0	0.851	0.001	0	0.628	0.005	0	0.740	0.740	0.745	0.100	0.180	0.133	1.925	1.559	1.772	0.319	0.136	0.228
2020.0	1	1	2	5.000	5.067	6.286	4.846	5.692	4.964	5.037	5.593	5.315	3.833	3.467	3.286	3.615	3.538	3.536	3.630	3.444	3.537	0.326	0.009	0	0.141	0.021	0	0.370	0.008	0	0.706	0.003	0	0.511	0.009	0	0.972	0.000	0	0.700	0.900	0.806	0.140	0.060	0.092	1.605	2.836	2.193	0.278	0.137	0.233
2025.0	1	4	2	6.231	6.615	6.500	7.167	6.370	6.880	6.423	6.808	6.615	3.231	4.077	2.857	2.500	3.037	3.320	3.654	2.692	3.173	0.054	0.037	0	0.380	0.008	0	0.535	0.004	0	0.072	0.067	0	0.385	0.016	0	0.795	0.001	0	0.860	0.900	0.888	0.100	0.260	0.173	2.362	1.925	2.155	0.101	-0.319	-0.137
2040.0	1	3	3	7.583	7.333	8.214	7.538	7.923	7.429	7.444	7.889	7.667	1.750	2.067	1.929	2.538	1.846	2.286	1.926	2.222	2.074	0.852	0.000	0	0.469	0.005	0	0.064	0.033	0	0.407	0.014	0	0.708	0.003	0	0.239	0.028	0	0.940	0.780	0.867	0.260	0.220	0.235	2.198	1.544	1.837	-0.456	0.000	-0.195
2050.0	1	3	3	6.917	7.200	8.286	7.462	7.654	7.321	7.074	7.889	7.481	1.750	2.867	1.643	2.308	1.692	2.607	2.370	1.963	2.167	0.041	0.040	1	0.556	0.003	0	0.039	0.040	1	0.402	0.014	0	0.569	0.007	0	0.028	0.093	1	0.860	0.980	0.929	0.100	0.180	0.133	2.362	2.969	2.579	0.101	-0.569	-0.176
2053.0	1	3	1	3.667	3.200	3.857	3.923	3.769	3.536	3.407	3.889	3.648	5.417	5.533	6.500	6.077	6.000	5.786	5.481	6.296	5.889	0.706	0.001	0	0.570	0.003	0	0.960	0.000	0	0.238	0.028	0	0.694	0.003	0	0.823	0.001	0	0.980	0.980	0.990	0.060	0.060	0.051	3.609	3.609	3.954	-0.249	-0.249	-0.342
2055.1	1	2	1	1.538	3.000	2.571	2.917	2.074	2.960	2.269	2.731	2.500	8.385	6.308	7.357	6.667	7.852	6.480	7.346	7.038	7.192	0.251	0.013	0	0.079	0.031	0	0.001	0.100	1	0.572	0.007	0	0.224	0.031	0	0.016	0.118	1	0.940	0.860	0.908	0.020	0.100	0.051	3.609	2.362	2.965	0.249	0.101	0.153
2058.0	1	3	3	7.417	7.133	8.500	8.308	8.000	7.679	7.259	8.407	7.833	1.833	3.200	2.000	2.462	1.923	2.857	2.593	2.222	2.407	0.014	0.057	1	0.379	0.007	0	0.044	0.039	1	0.545	0.007	0	0.339	0.018	0	0.057	0.071	0	0.780	0.620	0.704	0.420	0.340	0.378	0.974	0.718	0.848	-0.285	0.053	-0.112
2070.0	1	1	3	8.000	7.267	7.714	7.846	7.846	7.536	7.593	7.778	7.685	2.833	3.333	1.786	3.077	2.269	3.214	3.111	2.407	2.759	0.262	0.012	0	0.958	0.000	0	0.094	0.027	0	0.227	0.029	0	0.461	0.011	0	0.099	0.053	0	0.940	0.860	0.908	0.260	0.260	0.255	2.198	1.724	1.988	-0.456	-0.218	-0.336
2071.0	1	4	3	7.846	7.769	8.286	7.917	8.074	7.840	7.808	8.115	7.962	2.308	3.000	2.143	1.500	2.222	2.280	2.654	1.846	2.250	0.070	0.033	0	0.575	0.003	0	0.894	0.000	0	0.118	0.051	0	0.277	0.025	0	0.958	0.000	0	0.820	0.860	0.847	0.100	0.180	0.133	2.197	1.996	2.137	0.183	-0.082	0.045
2080.0	1	4	3	7.538	7.077	7.929	7.083	7.741	7.080	7.308	7.538	7.423	2.385	3.692	2.143	2.083	2.259	2.920	3.038	2.115	2.577	0.062	0.035	0	0.554	0.004	0	0.081	0.030	0	0.092	0.059	0	0.278	0.025	0	0.326	0.021	0	0.780	0.700	0.745	0.020	0.020	0.010	2.826	2.578	2.977	0.641	0.765	0.830
2091.0	1	3	3	7.500	6.933	8.286	8.308	7.923	7.571	7.185	8.296	7.741	2.000	2.400	1.857	2.692	1.923	2.536	2.222	2.259	2.241	0.058	0.034	0	0.884	0.000	0	0.092	0.027	0	0.850	0.001	0	0.583	0.006	0	0.123	0.047	0	0.700	0.780	0.745	0.020	0.100	0.051	2.578	2.054	2.294	0.765	0.255	0.488
2095.0	1	1	1	2.000	2.533	2.571	2.231	2.308	2.393	2.296	2.407	2.352	6.833	6.400	6.929	7.154	6.885	6.750	6.593	7.037	6.815	0.656	0.002	0	0.241	0.013	0	0.758	0.001	0	0.421	0.013	0	0.532	0.008	0	0.843	0.001	0	0.980	0.980	0.990	0.020	0.140	0.071	4.107	3.134	3.784	0.000	-0.487	-0.427
2110.0	1	4	1	4.231	3.692	4.143	4.667	4.185	4.160	3.962	4.385	4.173	4.462	4.615	4.857	4.083	4.667	4.360	4.538	4.500	4.519	0.889	0.000	0	0.114	0.025	0	0.837	0.000	0	0.879	0.000	0	0.243	0.029	0	0.755	0.002	0	0.780	0.780	0.786	0.300	0.300	0.296	1.297	1.297	1.328	-0.124	-0.124	-0.128
2120.0	1	1	1	2.750	3.600	2.571	2.538	2.654	3.107	3.222	2.556	2.889	5.250	5.667	6.286	7.000	5.808	6.286	5.481	6.630	6.056	0.013	0.058	1	0.409	0.007	0	0.826	0.000	0	0.046	0.077	1	0.798	0.001	0	0.333	0.019	0	0.700	0.660	0.684	0.220	0.300	0.255	1.297	0.937	1.137	0.124	0.056	0.090
2141.0	1	3	1	2.083	3.600	1.929	2.154	2.000	2.929	2.926	2.037	2.481	7.000	5.667	7.500	6.923	7.269	6.250	6.259	7.222	6.741	0.005	0.072	1	0.086	0.028	0	0.003	0.084	1	0.076	0.062	0	0.439	0.012	0	0.055	0.072	0	0.860	0.660	0.765	0.020	0.100	0.051	3.134	1.694	2.359	0.487	0.435	0.456
2150.0	1	3	3	6.750	7.067	8.000	7.846	7.423	7.429	6.926	7.926	7.426	3.083	3.200	1.929	3.308	2.462	3.250	3.148	2.593	2.870	0.029	0.045	1	0.216	0.015	0	0.340	0.009	0	0.355	0.017	0	0.266	0.025	0	0.189	0.034	0	0.860	0.980	0.929	0.060	0.220	0.133	2.635	2.826	2.579	0.237	-0.641	-0.176
2160.0	1	2	3	6.615	7.154	7.714	7.417	7.185	7.280	6.885	7.577	7.231	3.000	3.538	2.357	2.667	2.667	3.120	3.269	2.500	2.885	0.025	0.050	1	0.446	0.006	0	0.912	0.000	0	0.173	0.039	0	0.959	0.000	0	0.578	0.007	0	0.860	0.780	0.827	0.140	0.340	0.235	2.161	1.185	1.664	0.000	-0.180	-0.109
2170.0	1	3	3	7.583	7.000	8.214	8.077	7.923	7.500	7.259	8.148	7.704	2.417	3.400	1.857	2.462	2.115	2.964	2.963	2.148	2.556	0.014	0.057	1	0.520	0.004	0	0.074	0.030	0	0.184	0.035	0	0.735	0.002	0	0.160	0.039	0	0.940	0.940	0.949	0.140	0.100	0.112	2.635	2.836	2.850	-0.237	-0.137	-0.210
2190.0	1	4	2	5.154	5.231	5.714	5.500	5.444	5.360	5.192	5.615	5.404	2.846	3.231	3.571	3.417	3.222	3.320	3.038	3.500	3.269	0.915	0.000	0	0.885	0.000	0	0.811	0.001	0	0.412	0.014	0	0.675	0.004	0	0.934	0.000	0	0.940	0.940	0.949	0.020	0.140	0.071	3.609	2.635	3.100	0.249	-0.237	-0.085
2191.0	1	1	2	6.667	6.200	6.929	7.231	6.808	6.679	6.407	7.074	6.741	2.250	1.933	2.000	2.769	2.115	2.321	2.074	2.370	2.222	0.520	0.004	0	0.773	0.001	0	0.574	0.003	0	0.346	0.018	0	0.084	0.059	0	0.466	0.011	0	0.820	0.940	0.888	0.020	0.060	0.031	2.969	3.110	3.087	0.569	0.000	0.329
2200.0	1	1	2	5.000	5.000	6.071	4.923	5.577	4.964	5.000	5.519	5.259	3.667	3.600	2.500	3.769	3.038	3.679	3.630	3.111	3.370	0.147	0.020	0	0.072	0.031	0	0.088	0.028	0	0.343	0.018	0	0.206	0.032	0	0.254	0.026	0	0.780	0.860	0.827	0.060	0.060	0.051	2.327	2.635	2.576	0.391	0.237	0.347
2205.0	1	1	1	2.417	3.467	2.929	3.231	2.692	3.357	3.000	3.074	3.037	6.750	4.267	6.643	6.692	6.692	5.393	5.370	6.667	6.019	0.141	0.021	0	0.019	0.052	1	0.007	0.068	1	0.020	0.103	1	0.012	0.120	1	0.015	0.112	1	0.780	0.780	0.786	0.020	0.100	0.051	2.826	2.054	2.427	0.641	0.255	0.422
2208.0	1	2	3	6.077	6.154	7.000	7.333	6.556	6.720	6.115	7.154	6.635	3.077	4.538	2.857	2.583	2.963	3.600	3.808	2.731	3.269	0.004	0.082	1	0.300	0.011	0	0.841	0.000	0	0.040	0.087	1	0.166	0.040	0	0.366	0.017	0	0.740	0.740	0.745	0.060	0.140	0.092	2.198	1.724	1.988	0.456	0.218	0.336
2209.0	1	2	3	7.231	6.308	7.143	7.250	7.185	6.760	6.769	7.192	6.981	1.923	4.308	2.143	2.250	2.037	3.320	3.115	2.192	2.654	0.035	0.044	1	0.026	0.049	1	0.026	0.049	1	0.046	0.082	1	0.023	0.105	1	0.013	0.124	1	0.660	0.820	0.745	0.020	0.140	0.071	2.466	1.996	2.124	0.821	0.082	0.403
2210.0	1	4	2	4.769	5.000	4.786	5.333	4.778	5.160	4.885	5.038	4.962	3.923	4.231	3.929	3.250	3.926	3.760	4.077	3.615	3.846	0.377	0.008	0	0.605	0.003	0	0.262	0.013	0	0.253	0.028	0	0.484	0.010	0	0.562	0.007	0	0.900	0.980	0.949	0.100	0.260	0.173	2.563	2.697	2.576	0.000	-0.705	-0.347
2214.0	1	2	2	4.846	5.231	6.143	6.167	5.519	5.680	5.038	6.154	5.596	2.769	3.154	2.571	2.500	2.667	2.840	2.962	2.538	2.750	0.011	0.064	1	0.894	0.000	0	0.987	0.000	0	0.240	0.029	0	0.715	0.003	0	0.844	0.001	0	0.780	0.820	0.806	0.260	0.500	0.378	1.416	0.915	1.176	-0.064	-0.458	-0.276
2215.0	1	2	2	4.462	5.000	5.857	6.333	5.185	5.640	4.731	6.077	5.404	3.231	2.846	3.214	3.000	3.222	2.920	3.038	3.115	3.077	0.053	0.037	0	0.986	0.000	0	0.317	0.010	0	0.766	0.002	0	0.981	0.000	0	0.637	0.005	0	0.940	0.980	0.969	0.020	0.340	0.173	3.609	2.466	2.812	0.249	-0.821	-0.466
2216.0	1	1	3	6.917	6.867	8.000	6.538	7.500	6.714	6.889	7.296	7.093	3.083	2.467	2.714	3.077	2.885	2.750	2.741	2.889	2.815	0.658	0.002	0	0.042	0.039	1	0.280	0.011	0	0.781	0.002	0	0.261	0.025	0	0.769	0.002	0	0.660	0.620	0.643	0.180	0.220	0.194	1.328	1.078	1.230	0.251	0.233	0.249
2220.0	1	2	2	4.462	4.231	5.286	5.083	4.889	4.640	4.346	5.192	4.769	4.769	4.538	4.286	3.917	4.519	4.240	4.654	4.115	4.385	0.095	0.028	0	0.771	0.001	0	0.938	0.000	0	0.489	0.010	0	0.735	0.002	0	0.784	0.002	0	0.860	0.740	0.806	0.020	0.100	0.051	3.134	1.925	2.499	0.487	0.319	0.386
2221.0	1	4	2	4.923	5.308	5.071	5.750	5.000	5.520	5.115	5.385	5.250	3.538	3.846	3.357	3.500	3.444	3.680	3.692	3.423	3.558	0.261	0.013	0	0.746	0.001	0	0.646	0.002	0	0.495	0.010	0	0.966	0.000	0	0.825	0.001	0	0.820	0.780	0.806	0.180	0.180	0.173	1.831	1.688	1.804	0.000	0.072	0.038
2224.0	1	4	3	7.769	7.308	7.857	7.667	7.815	7.480	7.538	7.769	7.654	2.000	4.231	2.357	2.250	2.185	3.280	3.115	2.308	2.712	0.127	0.023	0	0.100	0.027	0	0.077	0.031	0	0.130	0.048	0	0.047	0.081	1	0.072	0.067	0	0.540	0.540	0.541	0.100	0.140	0.112	1.382	1.181	1.317	0.591	0.490	0.556
