souris	mouse	SB	AF	149	5	28	25	30	19	25	13	53	50	57	45	33	57	21	40	0	34	27	43	42	52	27	17	19	13	42	29	60	12	65	23	2,88	1,2	NS	NS	NS	NS	NS
souvenir	recollection	S			7										3	0	8	19	16	25	77	84	67	5	0	9	16	7	22	78	93	70	4	20	76				NS		NS	NS
spaghetti	spaghetti	B	B	267	7										3	5	0	8	10	7	89	86	93	6	5	7	8	5	13	86	90	80				3,72	0,94		NS		NS	NS
squelette	skeleton	B	AF	382	7										33	43	21	33	29	43	33	29	36	52	55	45	18	14	27	30	32	27				1,56	0,77		NS		NS	NS
stylo	pen	SB	AF	167	5	7	10	4	12	10	13	81	80	83	6	5	8	45	53	33	48	42	58	6	0	13	67	71	60	28	29	27	0	79	21	3,6	0,91	*	NS	NS	NS	NS
table	table	SB	AF	226	5	9	15	4	40	40	39	51	45	57	10	5	17	77	84	67	13	11	17	3	5	0	76	73	83	21	23	17	0	87	13	3,56	0,77	NC	NS	NS	NS	NS
tableau	picture	B	AF	301	7										8	10	7	58	52	71	33	38	21	10	7	12	61	64	59	29	29	29				3,68	0,99		NS		NS	NS
tabouret	stool	SB	AF	218	7										7	0	14	41	33	50	52	67	36	0	0	0	92	93	91	8	7	9	2	93	5	3	0,76		NC		NS	NS
talon	heel	B	B	271	7										23	5	50	29	32	25	48	63	25	6	10	0	64	57	73	31	33	27				2,71	1		NC		NS	NS
tambour	drum	SB	AF	80	7										14	7	21	31	40	21	55	53	57	6	7	6	52	50	53	42	43	41	8	65	27	2,92	1,04		NS		NS	NS
tambourin	tambourine	B	AF	313	7										10	16	0	26	26	25	65	58	75	0	0	0	14	14	13	86	86	87				3,24	0,97		NC		NS	NS
tampon	stamp	B	B	272	7										14	13	14	41	40	43	45	47	43	8	7	9	68	64	70	24	29	22				2,72	0,84		NS		NS	NS
tartine	slice of bread	SB	B	274	5	2	0	4	7	5	9	90	95	87	0	0	0	26	16	42	74	84	58	3	0	7	17	24	7	81	76	87	3	49	48	3,88	0,73	NC	NS	NS	NS	NS
tasse	cupboard	SB	AF	70	7										10	0	25	68	74	58	23	26	17	0	0	0	77	93	65	23	7	35	0	89	11	3,56	0,82		NS		NS	NS
taupe	mole	SB	B	275	7										26	26	25	42	37	50	32	37	25	16	7	24	45	43	47	39	50	29	13	78	9	2,48	1,29		NS		NS	NS
taureau	bull	B	B	38	7										24	47	0	14	20	7	62	33	93	14	21	9	8	7	9	78	71	83				2,72	1,1		NS		NC	NS
téléphone	telephone	SB	AF	227	5	7	10	5	31	30	32	62	60	64	14	7	21	45	53	36	41	40	43	3	5	0	21	14	33	76	82	67	6	51	43	3,76	1,2	NS	NS	NS	NS	NS
télévision	television	SB	AF	228	7										3	0	8	16	21	8	81	79	83	3	5	0	6	9	0	91	86	100	17	44	39	3,76	0,72		NS		NS	NS
temps	time	S			7										29	21	42	26	26	25	45	53	33	3	5	0	61	67	53	36	29	47	9	50	42				*		NS	NS
tendresse	tenderness	S			7										9	10	8	16	10	25	75	80	67	6	0	13	22	10	40	72	90	47	1	1	98				NS		NS	NC
tente	tent	SB	B	276	7										10	7	14	28	33	21	62	60	64	0	0	0	27	29	26	73	71	74	1	65	34	3,8	1,08		NS		NS	NS
terre	world	S			5	26	21	30	40	53	30	33	26	39	21	40	0	34	20	50	45	40	50	5	7	4	43	50	39	51	43	57	1	39	61			NS	NS	NS	NS	NS
tétine	dummy	B	B	277	5	38	26	48	31	32	30	31	42	22	21	27	14	28	13	43	52	60	43	24	27	17	62	64	58	15	9	25				3,2	1,29	NS	NC	NS	NS	NS
thermomètre	thermometer	B	AF	390	7										10	11	8	74	79	67	16	11	25	16	21	12	58	71	47	26	7	41				2,92	0,76		NS		NS	NS
tigre	tiger	SB	AF	233	7										10	20	0	3	7	0	86	73	100	15	5	33	9	9	8	76	86	58	11	62	27	3,52	1,12		NS		NS	NC
tirelire	piggy-bank	B	B	278	5	9	15	4	5	5	4	86	80	91	3	5	0	47	48	50	50	48	50	0	0	0	42	38	47	58	62	53				3,64	0,91	*	NS	NS	NS	NS
titre	title	S			7										10	20	0	48	67	29	41	13	71	6	0	13	75	86	60	19	14	27	4	81	16				NS		NC	NS
toile d'araignée	spider web	B	AF	385	7										42	62	14	31	29	36	28	10	50	59	64	50	21	27	8	21	9	42				1,6	0,91		NS		NC	NS
toilette	lavatory	B	B	279	5	37	25	48	40	30	48	23	45	4	6	10	0	39	33	50	56	57	50	6	14	0	52	43	59	42	43	41				3,08	0,81	NC	NS	NC	NS	NS
toit	roof	B	B	280	7										10	13	7	48	60	36	41	27	57	3	0	8	68	73	58	29	27	33				3,56	1		NS		NS	NS
tomate	tomato	SB	AF	236	5	14	10	17	33	25	39	53	65	43	14	13	14	17	13	21	69	73	64	14	14	13	5	0	9	81	86	78	2	71	27	3,96	0,79	NS	NS	NS	NS	NS
tondeuse	lawnmower	B	AF	293	7										24	40	7	45	60	29	31	0	64	19	14	22	57	86	39	24	0	39				2,24	0,83		NS		*	NS
tonneau	barrel	SB	B	24	7										21	20	21	48	73	21	31	7	57	19	21	18	68	79	59	13	0	24	9	84	7	2,84	0,9		NS		NC	NS
torchon	dish cloth	B	B	281	7										28	29	29	67	71	64	6	0	7	22	14	33	64	71	53	14	14	13				2,6	0,65		NC		NS	NC
tortue	turtle	SB	AF	244	5	12	0	22	33	50	17	56	50	61	10	11	8	23	16	33	68	74	58	15	9	25	21	14	33	65	77	42	5	61	34	3,24	1,3	NS	NS	NC	NS	NC
toupie	top	SB	AF	238	7										14	27	0	24	27	21	62	47	79	11	29	0	27	36	22	62	36	78	5	79	16	3,92	0,76		NS		NS	NC
tournevis	screwdriver	SB	AF	199	7										19	15	25	66	85	33	16	0	42	13	29	0	77	71	82	10	0	18	5	86	9	2,52	0,77		NS		NC	NS
tracteur	tractor	SB	AF	317	7										34	40	25	34	40	25	31	20	50	16	21	13	41	43	39	43	36	48	3	86	11	2,72	1,02		NC		NS	NS
train	train	SB	AF	240	5	5	5	4	9	0	17	86	95	78	16	15	17	38	55	8	47	30	75	11	14	7	39	38	40	50	48	53	6	66	28	3,32	1,14	NC	NS	NS	NS	NS
transport	carriage	S			9																			0	0	0	57	85	35	43	15	65	4	70	26							NC
travail	work	S			7										28	30	25	22	25	17	50	45	58	22	29	17	11	0	17	68	71	65	14	35	51				NS		NS	NS
trèfle	clover	B	B	284	7										22	15	33	16	25	0	63	60	67	6	10	0	14	14	13	81	76	87				4,2	0,71		NS		NS	NS
tristesse	sorrow	S			7										69	75	58	22	20	25	9	5	17	72	81	60	14	14	13	14	5	27	93	5	2				NS		NS	NS
trompette	trumpet	SB	AF	243	7										3	0	7	47	52	43	50	48	50	23	21	24	35	36	35	42	43	41	9	69	22	3,04	1,06		NS		NS	NS
tronc	trunk	B	B	287	7										3	0	8	71	74	67	26	26	25	10	7	12	77	86	71	13	7	18				2,96	0,79		NS		NS	NS
trou	hole	S			5	26	33	17	29	33	22	45	33	61	17	19	7	56	67	43	28	14	50	26	27	25	56	59	50	18	14	25	36	54	11			NS	NS	NS	NS	NS
tunnel	tunnel	B	B	291	7										16	15	17	34	40	25	50	45	58	11	21	4	54	50	57	35	29	39				2,16	0,9		NS		NS	NS
tuyau	pipe	B	B	97	7										24	33	14	48	53	43	28	13	43	5	14	0	89	86	91	5	0	9				2,24	0,66		*		NC	NS
usine	factory	B	B	293	7										28	25	33	47	60	25	25	15	42	29	29	29	58	71	47	13	0	24				1,6	0,71		NS		NC	NS
vache	cow	SB	AF	68	5	20	21	18	32	29	35	49	50	47	11	14	7	42	48	36	47	38	57	16	7	24	32	21	41	52	71	35	5	64	31	3,44	0,96	NS	NS	NS	NS	NS
valise	suitcase	SB	AF	221	7										6	5	8	68	68	67	26	26	25	3	0	6	45	71	24	52	29	71	2	58	40	3,36	0,99		NC		NS	NC
vase	vase	SB	AF	246	7										14	13	14	41	47	36	45	40	50	0	0	0	55	50	59	45	50	41	4	82	14	3,88	0,93		NS		NS	NS
vélo	bicycle	SB	AF	27	5	7	5	9	7	0	13	86	95	78	3	5	0	10	16	0	87	79	100	3	0	7	11	10	13	86	90	80	2	64	34	3,6	0,96	NS	NS	NS	NS	NS
vent	wind	S			5	36	40	32	12	5	18	52	55	50	28	40	14	34	33	36	38	27	50	47	52	40	17	24	7	36	24	53	48	37	15			NC	NC	NS	NS	NS
ver de terre	worm	B	AF	400	7										78	90	58	16	10	25	6	0	17	56	62	47	22	24	20	22	14	33				1,36	0,57		NS		NC	NS
vérité	truth	S			7										7	7	7	24	20	29	69	73	64	8	10	7	28	24	33	64	67	60	2	2	96				NS		NS	NS
verre	glass	SB	AF	104	7										14	7	21	38	40	36	48	53	43	3	0	7	67	71	60	31	29	33	4	81	15	3,64	0,57		NC		NS	NS
veste	jacket	SB	AF	125	7										13	10	17	34	35	33	53	55	50	9	5	17	56	59	50	35	36	33	4	84	12	3,64	0,81		NS		NS	NS
vie	life	S			7										7	0	14	10	7	14	83	93	71	0	0	0	5	0	9	95	100	91	1	3	97				NS		NS	NS
vieux	old	S			5	37	45	30	37	35	39	26	20	30	35	21	58	42	47	33	23	32	8	36	43	27	47	48	47	17	10	27	50	42	9			NS	NS	NS	NS	NS
vin	wine	S			7										55	73	36	14	7	21	31	20	43	75	76	73	14	19	7	11	5	20	20	34	47				NS		NC	NC
violon	violin	SB	AF	248	7										25	30	17	16	10	25	59	60	58	16	7	22	46	43	48	38	50	30	4	56	40	3,48	1,08		NS		NS	NS
vis	screw	SB	AF	198	7										8	5	14	61	76	43	31	19	43	17	29	6	60	57	63	23	14	31	15	83	2	2,44	0,71		NS		NS	NS
vitesse	speed	S			7										17	33	0	34	33	36	48	33	64	11	10	13	31	52	0	58	38	87	35	39	26				NS		NS	NC
voile	sail	B	B	296	7										10	5	17	48	53	42	42	42	42	17	19	13	47	57	33	36	24	53				3,6	0,96		NS		NS	NS
voiture	car	SB	AF	47	5	7	10	4	21	30	13	72	60	83	17	19	14	28	24	36	56	57	50	24	43	13	22	29	17	54	29	70	7	55	38	3,6	0,87	NS	NS	NS	NS	NS
volant	steering wheel	B	B	297	7										14	13	14	55	67	43	31	20	43	8	10	7	72	76	67	19	14	27				3,2	1		NS		NS	NS
volcan	volcano	B	B	298	7										32	32	33	26	32	17	42	37	50	19	29	13	30	29	30	51	43	57				3,68	0,8		NS		NS	NS
vote	vote	S			9																			15	18	8	56	59	50	29	23	42	12	43	45							NS
voyage	travel	S			5	7	4	11	10	8	11	83	88	78	3	0	8	6	5	8	91	95	83	0	0	0	3	0	8	97	100	92	0	8	93			NS	NS	NS	NS	NS
wagon	truck	B	B	299	7										17	20	14	52	53	50	31	27	36	17	19	13	64	67	60	19	14	27				3,16	0,85		NS		NS	NS
yo-yo	yoyo	B	AF	320	7										10	7	14	21	20	21	69	73	64	8	5	13	14	19	7	78	76	80				3,6	0,87		NS		NS	NS
zèbre	zebra	SB	AF	260	7										34	40	25	6	10	0	59	50	75	11	19	0	17	10	27	72	71	73	1	66	33	3,36	0,99		NC		NS	NS
