var,adjusted r,adjusted r-squared,r-squared,r,language,dim,window,algo,dataset,data_source
unigram_freq,0.0277495616495612,0.0007700381717428,0.00205633183130344,0.0453467951602254,sr,300,1,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0271914003139191,0.000739372251031798,0.00220738091215578,0.0469827725039272,sr,300,1,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0263163607271083,0.000692550841919286,0.00184940746224499,0.0430047376720867,sr,300,2,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0229334411359593,0.000525942722336509,0.00157019136781605,0.0396256402827267,sr,300,2,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0271931780526386,0.000739468932602507,0.00197469886580948,0.0444375839330794,sr,300,2,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0255481885334015,0.000652709937338228,0.00194865232613772,0.0441435422925905,sr,300,2,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0182605320776066,0.0003334470317573,0.000890446435797221,0.0298403491232462,sr,300,3,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0168612788479044,0.000284302724386789,0.000848780037673191,0.0291338297803978,sr,300,3,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0248294621670877,0.000616502191506838,0.0016463249835974,0.0405749304817322,sr,300,3,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0225722773377928,0.000509507704214233,0.00152112495337675,0.0390016019334687,sr,300,3,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0229258768336892,0.000525595828593485,0.00140356604698044,0.0374641968682159,sr,300,4,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0183129262915783,0.00033536326936078,0.00100122026271893,0.0316420647669985,sr,300,4,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0256170117359291,0.000656231290278727,0.00175241869872939,0.0418619003239149,sr,300,4,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0229248470333143,0.000525548611500859,0.00156901475788152,0.03961079092724,sr,300,4,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0194779321483531,0.000379389840775848,0.0010131334194704,0.0318297568239282,sr,300,5,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0150999607220417,0.000228008813807201,0.000680715705382418,0.0260905290360778,sr,300,5,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0254457951155931,0.00064748848906474,0.00172907167374958,0.0415821076155308,sr,300,5,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0218873467792678,0.000479055949035922,0.00143021185374603,0.037818141860039,sr,300,5,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0182320553861497,0.00033240784360363,0.000887671358200393,0.0297938140928682,sr,300,6,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0182983644875754,0.000334830142920161,0.000999628624505366,0.0316169040942558,sr,300,6,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0253518039281753,0.000642713962412643,0.00171632164200519,0.0414285124280995,sr,300,6,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0222313663530083,0.000494233649921668,0.00147552457298705,0.0384125574908395,sr,300,6,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0320364308357195,0.00102633290069184,0.00274074856371087,0.0523521591122169,sr,500,1,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.027806158856778,0.000773182470368374,0.00230832063865377,0.0480449855724171,sr,500,1,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0275146757468079,0.000757057381451976,0.00202166755977767,0.0449629576404586,sr,500,1,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0249274857781093,0.000621379547217839,0.00185511607964534,0.0430710584922792,sr,500,1,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0277220149897362,0.000768510115091158,0.00205225126536773,0.0453017799359775,sr,500,2,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0208460068718862,0.000434556002502727,0.0012973581627504,0.0360188584320824,sr,500,2,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0273412168446238,0.000747542138544738,0.00199625778453438,0.0446795007193946,sr,500,2,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.022576422850314,0.00050969486871618,0.00152168372921457,0.0390087647742732,sr,500,2,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0211142779212091,0.000445812732134059,0.00119051099741302,0.0345037823638658,sr,500,3,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0170335515258348,0.000290141877583271,0.00086621271152737,0.0294314918331941,sr,500,3,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0281307979553814,0.000791341793606492,0.00211322162893673,0.0459697903947444,sr,500,3,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.023556502224657,0.000554908797060269,0.0016566689984765,0.0407021989390806,sr,500,3,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0203573264415357,0.000414420739847247,0.00110668092852007,0.0332668142225862,sr,500,4,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0157575193025535,0.000248299414570345,0.000741292883871647,0.0272266943250856,sr,500,4,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0272230817463831,0.000741096179770256,0.00197904431292006,0.04448645089148,sr,500,4,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0213128457859328,0.000454237395494952,0.00135611656375212,0.0368254879635304,sr,500,4,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0200797869167839,0.000403197842623447,0.00107671098462947,0.0328132745185461,sr,500,5,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0183924792719031,0.000338283293767386,0.00100993793656884,0.0317795207101812,sr,500,5,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0270619281937772,0.000732347957565155,0.00195568281157144,0.0442231026904653,sr,500,5,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.024718075401573,0.00061098325155785,0.00182407814906982,0.0427092279147003,sr,500,5,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.017219542334622,0.000296512638213838,0.000791815780979921,0.0281392213996749,sr,500,6,cbow,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0173729719461054,0.000301820154240166,0.000901077970459296,0.0300179607978173,sr,500,6,cbow,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0262432882898279,0.00068871018026302,0.00183915125014167,0.0428853267463554,sr,500,6,sg,dedup.sr.words.unigrams.tsv,Subtitles
unigram_freq,0.0202446000755079,0.000409843832217254,0.00122358047781568,0.0349797152334846,sr,500,6,sg,dedup.srwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0572881386795627,0.00328193083336881,0.00747446934731344,0.0864550134307632,sv,50,1,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0275140255863876,0.000757021603968394,0.00263666064434548,0.0513484239713886,sv,50,1,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0459876190272732,0.00211486110379762,0.00481651360029878,0.0694011066215718,sv,50,1,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0218377537639157,0.000476887489453416,0.00166097039850799,0.0407550045823576,sv,50,1,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0576025999755371,0.00331805952394175,0.0075567510296391,0.0869295751147968,sv,50,2,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0266024399128389,0.000707689809316206,0.00246484097527327,0.0496471648261336,sv,50,2,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0444560596586192,0.00197634124037071,0.00450104001912166,0.0670897907219993,sv,50,2,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0205288428098964,0.000421433387113434,0.00146782710056131,0.0383122317355869,sv,50,2,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0539378541953849,0.0029092921152026,0.00662579921440376,0.081399012367496,sv,50,3,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0265960622193971,0.000707350525578043,0.00246365927045139,0.0496352623691201,sv,50,3,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0439845493869895,0.00193464058477652,0.00440606840398811,0.066378222362369,sv,50,3,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0208616627269042,0.000435208971731105,0.00151580663195627,0.038933361426369,sv,50,3,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0530041715383813,0.00280944220047015,0.00639839493171401,0.0799899676941678,sv,50,4,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.025858067856223,0.000668639673257031,0.002328831703723,0.0482579703647284,sv,50,4,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.04259699311527,0.00181450382246236,0.00413246161792402,0.0642842252650215,sv,50,4,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0199614686176146,0.000398460229372014,0.00138781297602958,0.0372533619426432,sv,50,4,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0505181414397332,0.00255208261452489,0.0058122685219717,0.0762382353020563,sv,50,5,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0248723160220747,0.000618632104301953,0.00215465835346185,0.0464182976148614,sv,50,5,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.039666651565985,0.00157344324645726,0.00358345556701151,0.0598619709582929,sv,50,5,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0187382461174994,0.000351121867559982,0.0012229363134571,0.0349705063368705,sv,50,5,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.049190531918248,0.00241970843040017,0.00551079148547967,0.0742347053976755,sv,50,6,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0244243808501094,0.000596550379911191,0.00207774903759134,0.0455823325159139,sv,50,6,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0400696759786944,0.00160557893303756,0.0036566433386297,0.0604701855349369,sv,50,6,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0196048176919571,0.000384348876734875,0.00133866398484916,0.0365877573082741,sv,50,6,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0600234309387598,0.00360281226166007,0.0082052642731234,0.0905829138034508,sv,100,1,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0274073441873736,0.000751162515405163,0.00261625379182578,0.0511493283614339,sv,100,1,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0518038444595905,0.00268363830079344,0.00611188146155023,0.0781785230197541,sv,100,1,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0232506942179463,0.000540594781616441,0.00188285905944385,0.0433919238965485,sv,100,1,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.049003168488843,0.00240131052194594,0.00546889096722447,0.0739519503949995,sv,100,2,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0218406956179553,0.000477015985076172,0.00166141794102159,0.0407604948574179,sv,100,2,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0513533003257868,0.00263716145435045,0.00600603225821972,0.0774985952015888,sv,100,2,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0242275953416453,0.000586976376038514,0.00204440335883188,0.0452150788878211,sv,100,2,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0491105462018682,0.00241184574824583,0.00549288453383012,0.0741139968820339,sv,100,3,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0210859643932477,0.000444617894393312,0.001548577342804,0.039351967457854,sv,100,3,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.049474465029487,0.00244772268995394,0.00557459286794432,0.0746631962076652,sv,100,3,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0230983402152383,0.000533533320698897,0.00185826441644388,0.0431075911695826,sv,100,3,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0421726188211584,0.00177852977823472,0.00405053213661244,0.0636437910295454,sv,100,4,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0195431516116418,0.000381934774915618,0.00133025581363594,0.0364726721482803,sv,100,4,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0474926689000697,0.00225555359925165,0.00513693526609871,0.0716724163545412,sv,100,4,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0229076188199176,0.000524758999998641,0.00182770398600179,0.0427516547750119,sv,100,4,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0480428275797085,0.0023081132818536,0.00525663789130898,0.0725026750631243,sv,100,5,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0203402650162578,0.000413726380931603,0.00144098406229287,0.0379602958667721,sv,100,5,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0459609518856546,0.00211240909823545,0.00481092925335658,0.0693608625476686,sv,100,5,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0221065023038439,0.000488697444109854,0.00170210375915569,0.0412565601953882,sv,100,5,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0466577593722812,0.00217694650964169,0.00495791068831136,0.070412432768023,sv,100,6,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0193464304042701,0.000374284369387265,0.00130360991203399,0.0361055385229744,sv,100,6,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0460128717309386,0.00211718436492781,0.00482180473682331,0.0694392161305361,sv,100,6,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0217352274305766,0.000472420111458891,0.00164541079006375,0.0405636634201566,sv,100,6,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0625782759639629,0.00391604062262189,0.00891862963686424,0.0944384965830367,sv,200,1,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0287346540018369,0.000825680340605282,0.0028757948881134,0.0536264383314182,sv,200,1,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0550347953631786,0.00302882870066695,0.00689803912112313,0.0830544346866748,sv,200,1,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0241985296824134,0.000585568838790643,0.00203950099138628,0.045160834706483,sv,200,1,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0479284539398285,0.00229713669706226,0.00523163914796959,0.0723300708417294,sv,200,2,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0197119136269902,0.00038855953883792,0.00135332946730771,0.036787626551705,sv,200,2,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0533727055134932,0.00284864569383007,0.00648767935734757,0.0805461318583802,sv,200,2,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0246883127948091,0.000609512788654336,0.00212289632640028,0.0460748990926761,sv,200,2,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0490428763119506,0.00240520371694928,0.00547775756685531,0.0740118744989972,sv,200,3,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0218025806290265,0.000475352522085201,0.0016556241996295,0.0406893622416167,sv,200,3,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0541187329287124,0.0029288372538093,0.00667031250454364,0.0816719811474146,sv,200,3,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.024055425980641,0.0005786635191101,0.00201545017890897,0.0448937654792842,sv,200,3,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0474027091618465,0.0022470168358826,0.00511749312079862,0.0715366557842804,sv,200,4,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0211241719239656,0.000446230639473256,0.00155419443676719,0.039423272781026,sv,200,4,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0525794791699287,0.00276460162978096,0.00629627228253304,0.079349053444468,sv,200,4,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0247789391738609,0.000613995826581899,0.00213851047744795,0.0462440318035523,sv,200,4,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0471304593463832,0.00222128019820108,0.00505887893323026,0.071125796538459,sv,200,5,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0207720964754051,0.000431479991983537,0.00150281882012576,0.0387662071929375,sv,200,5,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0535162811159292,0.00286399234447916,0.00652263075507181,0.0807628055175884,sv,200,5,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0246980079933436,0.000609991598839264,0.00212456399343131,0.0460929928886301,sv,200,5,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0447909920974071,0.00200623297306998,0.00456911727337916,0.0675952459377075,sv,200,6,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.020107078004715,0.000404294585887695,0.00140813368831749,0.0375251074391199,sv,200,6,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0534862642610941,0.00286078046460759,0.00651531582405523,0.0807175063047369,sv,200,6,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0248023666808493,0.000615157392971304,0.00214255614321057,0.0462877537066833,sv,200,6,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0632740022799181,0.00400359936451909,0.00911804125326571,0.0954884351807364,sv,300,1,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0302942252373684,0.00091774008273241,0.00319643342434905,0.0565370093332593,sv,300,1,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0553544854715919,0.00306411906182468,0.00697841154093382,0.0835368873069485,sv,300,1,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0248002377249097,0.000615051791212032,0.00214218833864438,0.0462837805137435,sv,300,1,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0538128045226956,0.00289581793059785,0.00659511228499493,0.0812102966685563,sv,300,2,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0234382019548789,0.000549349310877687,0.00191335055749609,0.0437418627575014,sv,300,2,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0557693127276551,0.00311021624211499,0.00708339606942365,0.0841629138601062,sv,300,2,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.025943872033605,0.000673084496096071,0.00234431275391939,0.0484181035762388,sv,300,2,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0466611511960408,0.00217726303093978,0.00495863155321086,0.0704175514570825,sv,300,3,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0207595306082793,0.000430958111076084,0.00150100114036272,0.0387427559727328,sv,300,3,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0546881404678282,0.0029907927078289,0.00681141363234927,0.0825312888082409,sv,300,3,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0255194333288741,0.000651241477426852,0.0022682348356976,0.0476259890784181,sv,300,3,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0465281052529084,0.00216486457842573,0.00493039456164229,0.0702167683793714,sv,300,4,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0212896624363381,0.000453249726653227,0.00157864149459175,0.0397321216975855,sv,300,4,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0538848801512208,0.00290358030891143,0.00661279079856297,0.0813190678658024,sv,300,4,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0257417113717127,0.000662635704344562,0.00230792024167437,0.0480408184950503,sv,300,4,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0522322276703391,0.00272820560740614,0.00621338176246517,0.0788250072151292,sv,300,5,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0214113819782119,0.000458447278216899,0.00159674425359235,0.0399592824459143,sv,300,5,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0533212912090798,0.00284316009620349,0.00647518612290926,0.0804685412003303,sv,300,5,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0264116717962338,0.000697576407071973,0.00242961660447855,0.0492911412373313,sv,300,5,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0461458883707033,0.00212944301352141,0.00484972333042094,0.0696399549857762,sv,300,6,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.021249486011693,0.000451540655761137,0.00157268890362744,0.0396571418993785,sv,300,6,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0531450300907136,0.00282439422334285,0.00643244758008371,0.0802025409827127,sv,300,6,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0265774815663814,0.000706362526411344,0.00246021812886993,0.0496005859730501,sv,300,6,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.065704887103772,0.00431713218931943,0.00983210002151258,0.0991569464107915,sv,500,1,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0299754416780169,0.000898527103792191,0.00312951577607223,0.0559420751856081,sv,500,1,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0585526324351981,0.00342841076509142,0.00780807167327513,0.0883632936986571,sv,500,1,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0246729737405437,0.000608755633201559,0.0021202591995686,0.0460462723743041,sv,500,1,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.054086339792443,0.0029253321521436,0.00666232977233822,0.0816230958267218,sv,500,2,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0221119203170715,0.000488937020108521,0.00170293818792722,0.0412666716361668,sv,500,2,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0557195352351249,0.00310466660681832,0.00707075699169174,0.084087793357251,sv,500,2,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0244242062194366,0.000596541849449563,0.00207771932650735,0.0455820066090486,sv,500,2,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0500978476237348,0.00250979433653095,0.00571595861976332,0.0756039590217557,sv,500,3,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0221636176781927,0.000491225948585094,0.0017109103879282,0.0413631525385602,sv,500,3,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0552113168945182,0.00304828951322691,0.00694236036198365,0.0833208279002534,sv,500,3,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0265722839879132,0.000706086276334307,0.00245925596649266,0.0495908859216354,sv,500,3,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0498901769003036,0.00248902975114359,0.00566866808718736,0.0752905577558525,sv,500,4,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0213474953687316,0.000455715558518017,0.0015872298384374,0.0398400531932049,sv,500,4,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0581138654650383,0.00337722135928857,0.00769148979997958,0.0877011391030902,sv,500,4,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0274674634491169,0.000754461548328573,0.00262774412476735,0.0512615267502574,sv,500,4,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.048447706694402,0.00234718028394681,0.00534561146341117,0.073113688618556,sv,500,5,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0237634471063456,0.000564701418376086,0.00196682102311635,0.0443488559392049,sv,500,5,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0588954880486886,0.00346867851249322,0.00789977989594087,0.0888807059824621,sv,500,5,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0270811337689344,0.000733387806210918,0.00255434555043416,0.0505405337371318,sv,500,5,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0506769720345428,0.00256815549458984,0.00584887387883876,0.0764779306652498,sv,500,6,cbow,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.0236287654509999,0.000558318556738367,0.00194458990052981,0.0440975044705459,sv,500,6,cbow,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.054855187149945,0.00300909155725549,0.00685308854753625,0.0827833832815272,sv,500,6,sg,dedup.sv.words.unigrams.tsv,Subtitles
unigram_freq,0.026252102876958,0.000689172905462386,0.00240034771459147,0.0489933435743211,sv,500,6,sg,dedup.svwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.000797535425962686,-0.00921306254786303,0,ta,50,1,cbow,dedup.ta.words.unigrams.tsv,Subtitles
unigram_freq,0.0117625745462104,0.000138358159955156,0.00556482392075153,0.0745977474241115,ta,50,1,cbow,dedup.tawiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00163483518142643,-0.0188854793048822,0,ta,50,1,sg,dedup.ta.words.unigrams.tsv,Subtitles
unigram_freq,0.0071528206234858,5.11628428717638e-05,0.00205779125682737,0.0453628841325964,ta,50,1,sg,dedup.tawiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00277433096081942,-0.0320488392595844,0,ta,50,2,cbow,dedup.ta.words.unigrams.tsv,Subtitles
unigram_freq,0.0109869089783715,0.000120712168899021,0.00485509467047546,0.0696785093875827,ta,50,2,cbow,dedup.tawiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0,-0.00399652851244106,-0.0461675631712443,0,ta,50,2,sg,dedup.ta.words.unigrams.tsv,Subtitles
unigram_freq,0.00444030114612607,1.97162742682885e-05,0.000792996919819045,0.0281602009903879,ta,50,2,sg,dedup.tawiki-meta.words.unigrams.tsv,Wikipedia
